source,language,article_id,url,title,extracted_at,climate_max_sim,climate_best_keyword,health_max_sim,health_best_keyword,climate_threshold,health_threshold,category
aftonbladet_se,Swedish,46,https://www.aftonbladet.se/tagg/yellowstone-tv-serie,Yellowstone (tv-serie),2026-03-08 16:10:38,0.6032,heatwave,0.5966,hunger,0.60,0.62,climate
aftonbladet_se,Swedish,106,https://www.aftonbladet.se/tagg/whitney-houston,Whitney Houston,2026-03-08 16:12:03,0.6183,heatwave,0.6307,west nile virus,0.60,0.62,climate+health
aftonbladet_se,Swedish,109,https://www.aftonbladet.se/tagg/whatsapp,Whatsapp,2026-03-08 16:12:06,0.6082,heatwave,0.6110,undernourishment,0.60,0.62,climate
aftonbladet_se,Swedish,157,https://www.aftonbladet.se/tagg/viveca-sten,Viveca Sten,2026-03-08 16:13:08,0.6031,heatwave,0.6292,west nile virus,0.60,0.62,climate+health
aftonbladet_se,Swedish,162,https://www.aftonbladet.se/tagg/vita-huset-washington-dc,"Vita huset, Washington DC",2026-03-08 16:13:13,0.6051,heatwave,0.6457,west nile virus,0.60,0.62,climate+health
aftonbladet_se,Swedish,176,https://www.aftonbladet.se/tagg/virginia,Virginia,2026-03-08 16:13:33,0.5963,extreme event,0.6496,west nile virus,0.60,0.62,health
aftonbladet_se,Swedish,179,https://www.aftonbladet.se/tagg/vintertid,Vintertid,2026-03-08 16:13:36,0.6066,heatwave,0.5993,casualties,0.60,0.62,climate
aftonbladet_se,Swedish,181,https://www.aftonbladet.se/tagg/vintersport,Vintersport,2026-03-08 16:13:39,0.6065,extreme event,0.6118,casualties,0.60,0.62,climate
aftonbladet_se,Swedish,207,https://www.aftonbladet.se/tagg/vilgot-serie,Vilgot (serie),2026-03-08 16:14:12,0.6197,heatwave,0.6203,hunger,0.60,0.62,climate+health
aftonbladet_se,Swedish,221,https://www.aftonbladet.se/tagg/viktor-frisk,Viktor Frisk,2026-03-08 16:14:31,0.5863,heatwave,0.6223,hunger,0.60,0.62,health
aftonbladet_se,Swedish,244,https://www.aftonbladet.se/tagg/victor-nilsson-lindelof,Victor Nilsson Lindelöf,2026-03-08 16:14:59,0.6046,heatwave,0.5875,west nile virus,0.60,0.62,climate
aftonbladet_se,Swedish,258,https://www.aftonbladet.se/tagg/viaplay,Viaplay,2026-03-08 16:15:15,0.6320,heatwave,0.6389,casualties,0.60,0.62,climate+health
aftonbladet_se,Swedish,259,https://www.aftonbladet.se/tagg/viafree,Viafree,2026-03-08 16:15:17,0.5882,heatwave,0.6292,casualties,0.60,0.62,health
aftonbladet_se,Swedish,282,https://www.aftonbladet.se/tagg/vellinge,Vellinge,2026-03-08 16:15:47,0.5914,heatwave,0.6214,west nile virus,0.60,0.62,health
aftonbladet_se,Swedish,364,https://www.aftonbladet.se/tagg/vard-omsorg,Vård & omsorg,2026-03-08 16:17:28,0.5716,climate crisis,0.6234,undernourishment,0.60,0.62,health
aftonbladet_se,Swedish,371,https://www.aftonbladet.se/tagg/varby,Vårby,2026-03-08 16:17:37,0.6108,heatwave,0.6137,hunger,0.60,0.62,climate
aftonbladet_se,Swedish,446,https://www.aftonbladet.se/tagg/uzbekistan,Uzbekistan,2026-03-08 16:19:12,0.6120,heatwave,0.6473,deaths,0.60,0.62,climate+health
aftonbladet_se,Swedish,472,https://www.aftonbladet.se/tagg/usa-podden,USA-podden,2026-03-08 16:19:46,0.6047,heatwave,0.6142,casualties,0.60,0.62,climate
aftonbladet_se,Swedish,488,https://www.aftonbladet.se/tagg/upplands-bro,Upplands-Bro,2026-03-08 16:20:09,0.6320,heatwave,0.6568,deaths,0.60,0.62,climate+health
aftonbladet_se,Swedish,584,https://www.aftonbladet.se/nyheter/a/LAyG14/flyglarmet-gar-da-skyddar-elefanterna-sina-ungar,Flyglarmet går - då skyddar elefanterna sina ungar,2026-03-08 16:22:10,0.5858,heatwave,0.6207,hunger,0.60,0.62,health
aftonbladet_se,Swedish,733,https://www.aftonbladet.se/nyheter/a/9vjyrW/polis-dod-efter-skottlossning,Polis död efter skottlossning,2026-03-08 16:25:22,0.5372,heatwave,0.6785,deaths,0.60,0.62,health
aftonbladet_se,Swedish,746,https://www.aftonbladet.se/tagg/biobranslen,Biobränslen,2026-03-08 16:25:50,0.6018,climate crisis,0.6258,deaths,0.60,0.62,climate+health
aftonbladet_se,Swedish,753,https://www.aftonbladet.se/tagg/billy-mcfarland,Billy McFarland,2026-03-08 16:25:58,0.5879,heatwave,0.6256,undernourishment,0.60,0.62,health
aftonbladet_se,Swedish,781,https://www.aftonbladet.se/tagg/bianca-wahlgren-ingrosso,Bianca Wahlgren Ingrosso,2026-03-08 16:26:32,0.6013,heatwave,0.6380,casualties,0.60,0.62,climate+health
aftonbladet_se,Swedish,806,https://www.aftonbladet.se/tagg/bergsklattring,Bergsklättring,2026-03-08 16:27:03,0.6123,heatwave,0.5996,hunger,0.60,0.62,climate
aftonbladet_se,Swedish,814,https://www.aftonbladet.se/tagg/berga,Berga,2026-03-08 16:27:14,0.6016,heatwave,0.6195,casualties,0.60,0.62,climate
aftonbladet_se,Swedish,833,https://www.aftonbladet.se/tagg/bemanning,Bemanning,2026-03-08 16:27:39,0.5662,heatwave,0.6272,undernourishment,0.60,0.62,health
aftonbladet_se,Swedish,846,https://www.aftonbladet.se/tagg/behrouz-berra-badreh,Behrouz ”Berra” Badreh,2026-03-08 16:27:55,0.6203,heatwave,0.6514,hunger,0.60,0.62,climate+health
aftonbladet_se,Swedish,885,https://www.aftonbladet.se/tagg/barnsjukdomar,Barnsjukdomar | Family,2026-03-08 16:28:47,0.5501,climate crisis,0.6215,illnesses,0.60,0.62,health
aftonbladet_se,Swedish,924,https://www.aftonbladet.se/tagg/baltikum,Baltikum,2026-03-08 16:29:33,0.6359,heatwave,0.6360,west nile virus,0.60,0.62,climate+health
aftonbladet_se,Swedish,942,https://www.aftonbladet.se/tagg/backhoppning,Backhoppning,2026-03-08 16:29:56,0.6004,heatwave,0.6075,casualties,0.60,0.62,climate
aftonbladet_se,Swedish,950,https://www.aftonbladet.se/tagg/ayo-edebiri,Ayo Edebiri,2026-03-08 16:30:05,0.6431,heatwave,0.6692,west nile virus,0.60,0.62,climate+health
aftonbladet_se,Swedish,980,https://www.aftonbladet.se/tagg/austin,Austin,2026-03-08 16:30:43,0.5637,heatwave,0.6278,deaths,0.60,0.62,health
aftonbladet_se,Swedish,983,https://www.aftonbladet.se/tagg/aurora-17,Aurora 17,2026-03-08 16:30:47,0.6031,heatwave,0.6055,west nile virus,0.60,0.62,climate
aftonbladet_se,Swedish,1035,https://www.aftonbladet.se/tagg/asien,Asien,2026-03-08 16:31:50,0.6106,heatwave,0.6627,hunger,0.60,0.62,climate+health
aftonbladet_se,Swedish,1102,https://www.aftonbladet.se/tagg/argentina,Argentina,2026-03-08 16:33:11,0.6088,extreme event,0.6049,casualties,0.60,0.62,climate
aftonbladet_se,Swedish,1111,https://www.aftonbladet.se/tagg/ardalan-esmaili,Ardalan Esmaili,2026-03-08 16:33:21,0.5964,heatwave,0.6271,hunger,0.60,0.62,health
aftonbladet_se,Swedish,1117,https://www.aftonbladet.se/tagg/arbetsplatsolyckor,Arbetsplatsolyckor,2026-03-08 16:33:26,0.6249,heatwave,0.6199,casualties,0.60,0.62,climate
aftonbladet_se,Swedish,1142,https://www.aftonbladet.se/tagg/apollo,Apollo,2026-03-08 16:33:56,0.6232,heatwave,0.6321,casualties,0.60,0.62,climate+health
aftonbladet_se,Swedish,1193,https://www.aftonbladet.se/tagg/anorexia,Anorexia,2026-03-08 16:34:59,0.5558,climate crisis,0.6581,malnourishment,0.60,0.62,health
aftonbladet_se,Swedish,1257,https://www.aftonbladet.se/tagg/anna-hallberg,Anna Hallberg,2026-03-08 16:36:17,0.6142,heatwave,0.6074,casualties,0.60,0.62,climate
aftonbladet_se,Swedish,1259,https://www.aftonbladet.se/tagg/anna-granath,Anna Granath,2026-03-08 16:36:19,0.6041,heatwave,0.6436,hunger,0.60,0.62,climate+health
aftonbladet_se,Swedish,1264,https://www.aftonbladet.se/tagg/anna-book,Anna Book,2026-03-08 16:36:25,0.5948,heatwave,0.6480,casualties,0.60,0.62,health
aftonbladet_se,Swedish,1323,https://www.aftonbladet.se/tagg/andreas-johnson,Andreas Johnson,2026-03-08 16:37:39,0.6019,heatwave,0.6250,hunger,0.60,0.62,climate+health
aftonbladet_se,Swedish,1390,https://www.aftonbladet.se/tagg/analys,Analys,2026-03-08 16:39:03,0.6370,heatwave,0.6457,undernourishment,0.60,0.62,climate+health
aftonbladet_se,Swedish,1403,https://www.aftonbladet.se/tagg/amning,Amning,2026-03-08 16:39:18,0.5694,extreme event,0.6398,undernourishment,0.60,0.62,health
aftonbladet_se,Swedish,1407,https://www.aftonbladet.se/tagg/amineh-kakabaveh,Amineh Kakabaveh,2026-03-08 16:39:23,0.6226,heatwave,0.6636,west nile virus,0.60,0.62,climate+health
aftonbladet_se,Swedish,1409,https://www.aftonbladet.se/tagg/amie-bramme-sey,Amie Bramme Sey,2026-03-08 16:39:25,0.5904,heatwave,0.6286,casualties,0.60,0.62,health
aftonbladet_se,Swedish,1413,https://www.aftonbladet.se/tagg/amena-alsameai,Amena Alsameai,2026-03-08 16:39:31,0.6068,heatwave,0.6261,hunger,0.60,0.62,climate+health
aftonbladet_se,Swedish,1415,https://www.aftonbladet.se/tagg/amber-heard,Amber Heard,2026-03-08 16:39:34,0.5967,heatwave,0.6256,casualties,0.60,0.62,health
aftonbladet_se,Swedish,1448,https://www.aftonbladet.se/tagg/alvaro-estrella,Alvaro Estrella,2026-03-08 16:40:14,0.6078,heatwave,0.6057,casualties,0.60,0.62,climate
aftonbladet_se,Swedish,1456,https://www.aftonbladet.se/tagg/al-qaida,al-Qaida,2026-03-08 16:40:24,0.5995,heatwave,0.6362,hunger,0.60,0.62,health
aftonbladet_se,Swedish,1475,https://www.aftonbladet.se/tagg/allergi,Allergi,2026-03-08 16:40:47,0.5838,extreme event,0.6289,casualties,0.60,0.62,health
aftonbladet_se,Swedish,1480,https://www.aftonbladet.se/tagg/alla-dejtar-alla-realityserie,Alla dejtar alla (realityserie),2026-03-08 16:40:53,0.6025,heatwave,0.6388,casualties,0.60,0.62,climate+health
aftonbladet_se,Swedish,1483,https://www.aftonbladet.se/tagg/al-jazeera,Al Jazeera,2026-03-08 16:40:58,0.6129,heatwave,0.6342,west nile virus,0.60,0.62,climate+health
aftonbladet_se,Swedish,1488,https://www.aftonbladet.se/tagg/ali-mirazimi,Ali Mirazimi,2026-03-08 16:41:04,0.5776,heatwave,0.6313,west nile virus,0.60,0.62,health
aftonbladet_se,Swedish,1501,https://www.aftonbladet.se/tagg/alger,Alger,2026-03-08 16:41:21,0.6024,heatwave,0.6347,casualties,0.60,0.62,climate+health
aftonbladet_se,Swedish,1526,https://www.aftonbladet.se/tagg/alexandra-pascalidou,Alexandra Pascalidou,2026-03-08 16:41:49,0.5963,heatwave,0.6208,casualties,0.60,0.62,health
aftonbladet_se,Swedish,1559,https://www.aftonbladet.se/tagg/alexander-abdallah,Alexander Abdallah,2026-03-08 16:42:28,0.6022,heatwave,0.6434,west nile virus,0.60,0.62,climate+health
aftonbladet_se,Swedish,1566,https://www.aftonbladet.se/tagg/aleksandr-litvinenko,Aleksandr Litvinenko,2026-03-08 16:42:38,0.5890,heatwave,0.6448,deaths,0.60,0.62,health
aftonbladet_se,Swedish,1575,https://www.aftonbladet.se/tagg/albin-tingwall,Albin Tingwall,2026-03-08 16:42:49,0.6297,heatwave,0.6534,casualties,0.60,0.62,climate+health
aftonbladet_se,Swedish,1583,https://www.aftonbladet.se/tagg/alanya,Alanya,2026-03-08 16:42:59,0.6002,heatwave,0.5914,hunger,0.60,0.62,climate
aftonbladet_se,Swedish,1606,https://www.aftonbladet.se/tagg/aimee-lou-wood,Aimee Lou Wood,2026-03-08 16:43:28,0.6401,heatwave,0.6552,west nile virus,0.60,0.62,climate+health
aftonbladet_se,Swedish,1614,https://www.aftonbladet.se/tagg/aida-hadzialic,Aida Hadzialic,2026-03-08 16:43:36,0.5942,heatwave,0.6225,undernourishment,0.60,0.62,health
aftonbladet_se,Swedish,1633,https://www.aftonbladet.se/tagg/aftonbladet-inizio,Aftonbladet Inizio,2026-03-08 16:44:05,0.6272,changing climates,0.5951,undernourishment,0.60,0.62,climate
aftonbladet_se,Swedish,1644,https://www.aftonbladet.se/tagg/afghanistan,Afghanistan,2026-03-08 16:44:19,0.6132,heatwave,0.6501,hunger,0.60,0.62,climate+health
aftonbladet_se,Swedish,1661,https://www.aftonbladet.se/tagg/adnan-syed,Adnan Syed,2026-03-08 16:44:40,0.6023,heatwave,0.6413,west nile virus,0.60,0.62,climate+health
aftonbladet_se,Swedish,1686,https://www.aftonbladet.se/tagg/ace-of-base,Ace of Base,2026-03-08 16:45:13,0.6116,heatwave,0.6419,casualties,0.60,0.62,climate+health
aftonbladet_se,Swedish,1701,https://www.aftonbladet.se/tagg/abdelaziz-bouteflika,Abdelaziz Bouteflika,2026-03-08 16:45:30,0.5810,heatwave,0.6231,casualties,0.60,0.62,health
aftonbladet_se,Swedish,1799,https://www.aftonbladet.se/tagg/dragomir-mrsic,Dragomir Mrsic,2026-03-08 16:47:38,0.6036,heatwave,0.6251,west nile virus,0.60,0.62,climate+health
aftonbladet_se,Swedish,1812,https://www.aftonbladet.se/tagg/dopning,Dopning,2026-03-08 16:47:54,0.5969,extreme event,0.6364,undernourishment,0.60,0.62,health
aftonbladet_se,Swedish,1822,https://www.aftonbladet.se/tagg/domstolsverket,Domstolsverket,2026-03-08 16:48:07,0.6037,heatwave,0.6348,casualties,0.60,0.62,climate+health
aftonbladet_se,Swedish,1841,https://www.aftonbladet.se/tagg/dmitrij-muratov,Dmitrij Muratov,2026-03-08 16:48:33,0.6018,heatwave,0.6369,hunger,0.60,0.62,climate+health
aftonbladet_se,Swedish,1867,https://www.aftonbladet.se/tagg/discovery,Discovery,2026-03-08 16:49:05,0.6045,heatwave,0.6191,undernourishment,0.60,0.62,climate
aftonbladet_se,Swedish,1895,https://www.aftonbladet.se/tagg/diabetes-typ-1,Diabetes typ 1,2026-03-08 16:49:40,0.5513,changing climates,0.6495,illnesses,0.60,0.62,health
aftonbladet_se,Swedish,1904,https://www.aftonbladet.se/tagg/desinformation,Desinformation,2026-03-08 16:49:51,0.6039,climate crisis,0.6465,undernourishment,0.60,0.62,climate+health
aftonbladet_se,Swedish,1914,https://www.aftonbladet.se/tagg/denver,Denver,2026-03-08 16:50:03,0.5898,heatwave,0.6286,casualties,0.60,0.62,health
aftonbladet_se,Swedish,1921,https://www.aftonbladet.se/tagg/demoskop,Demoskop,2026-03-08 16:50:11,0.6311,heatwave,0.6380,deaths,0.60,0.62,climate+health
aftonbladet_se,Swedish,1932,https://www.aftonbladet.se/tagg/delfiner,Delfiner,2026-03-08 16:50:23,0.5874,heatwave,0.6282,west nile virus,0.60,0.62,health
aftonbladet_se,Swedish,1936,https://www.aftonbladet.se/tagg/dejting,Dejting,2026-03-08 16:50:27,0.6053,heatwave,0.6402,casualties,0.60,0.62,climate+health
aftonbladet_se,Swedish,1968,https://www.aftonbladet.se/tagg/david-hellenius,David Hellenius,2026-03-08 16:51:06,0.6062,heatwave,0.6127,hunger,0.60,0.62,climate
aftonbladet_se,Swedish,1975,https://www.aftonbladet.se/tagg/david-dencik,David Dencik,2026-03-08 16:51:15,0.6042,heatwave,0.6223,deaths,0.60,0.62,climate+health
aftonbladet_se,Swedish,1991,https://www.aftonbladet.se/tagg/darknet,Darknet,2026-03-08 16:51:35,0.6145,heatwave,0.6507,casualties,0.60,0.62,climate+health
aftonbladet_se,Swedish,2014,https://www.aftonbladet.se/tagg/daniel-svensson,Daniel Svensson,2026-03-08 16:52:05,0.6236,heatwave,0.6192,undernourishment,0.60,0.62,climate
aftonbladet_se,Swedish,2029,https://www.aftonbladet.se/tagg/daniel-paris,Daniel Paris,2026-03-08 16:52:23,0.6058,heatwave,0.6349,casualties,0.60,0.62,climate+health
aftonbladet_se,Swedish,2045,https://www.aftonbladet.se/tagg/daniel-cormier,Daniel Cormier,2026-03-08 16:52:43,0.5996,heatwave,0.6281,casualties,0.60,0.62,health
aftonbladet_se,Swedish,2078,https://www.aftonbladet.se/tagg/dakarrallyt,Dakarrallyt,2026-03-08 16:53:21,0.6278,heatwave,0.6296,west nile virus,0.60,0.62,climate+health
aftonbladet_se,Swedish,2098,https://www.aftonbladet.se/tagg/cypern,Cypern,2026-03-08 16:53:44,0.6419,heatwave,0.6304,deaths,0.60,0.62,climate+health
aftonbladet_se,Swedish,2100,https://www.aftonbladet.se/tagg/cyklon,Cyklon,2026-03-08 16:53:46,0.6011,climate emergencies,0.5834,deaths,0.60,0.62,climate
aftonbladet_se,Swedish,2112,https://www.aftonbladet.se/tagg/crowdstrike,Crowdstrike,2026-03-08 16:54:01,0.6072,extreme event,0.6064,casualties,0.60,0.62,climate
aftonbladet_se,Swedish,2125,https://www.aftonbladet.se/tagg/costa-del-sol,Costa del Sol,2026-03-08 16:54:18,0.6186,heatwave,0.6275,casualties,0.60,0.62,climate+health
aftonbladet_se,Swedish,2127,https://www.aftonbladet.se/tagg/coronaviruset,Coronaviruset,2026-03-08 16:54:20,0.6181,heatwave,0.6801,west nile virus,0.60,0.62,climate+health
aftonbladet_se,Swedish,2141,https://www.aftonbladet.se/tagg/cop27,COP27,2026-03-08 16:54:37,0.6478,climate crisis,0.6087,west nile virus,0.60,0.62,climate
aftonbladet_se,Swedish,2164,https://www.aftonbladet.se/tagg/cole-sprouse,Cole Sprouse,2026-03-08 16:55:08,0.5953,heatwave,0.6327,casualties,0.60,0.62,health
aftonbladet_se,Swedish,2166,https://www.aftonbladet.se/tagg/cold-case,Cold case,2026-03-08 16:55:10,0.6169,heatwave,0.6561,deaths,0.60,0.62,climate+health
aftonbladet_se,Swedish,2171,https://www.aftonbladet.se/tagg/c-more,C More,2026-03-08 16:55:17,0.6066,extreme event,0.6152,casualties,0.60,0.62,climate
aftonbladet_se,Swedish,2191,https://www.aftonbladet.se/tagg/claes-hemberg,Claes Hemberg – f.d. sparekonom på Avanza Bank,2026-03-08 16:55:42,0.6047,heatwave,0.6342,undernourishment,0.60,0.62,climate+health
aftonbladet_se,Swedish,2199,https://www.aftonbladet.se/tagg/citybanan,Citybanan,2026-03-08 16:55:51,0.6258,heatwave,0.6667,casualties,0.60,0.62,climate+health
aftonbladet_se,Swedish,2222,https://www.aftonbladet.se/tagg/christofer-fjellner,Christofer Fjellner,2026-03-08 16:56:20,0.6047,heatwave,0.6293,hunger,0.60,0.62,climate+health
aftonbladet_se,Swedish,2250,https://www.aftonbladet.se/tagg/chris-pratt,Chris Pratt,2026-03-08 16:56:54,0.6043,heatwave,0.6109,west nile virus,0.60,0.62,climate
aftonbladet_se,Swedish,2259,https://www.aftonbladet.se/tagg/chris-brown,Chris Brown,2026-03-08 16:57:05,0.5935,heatwave,0.6232,casualties,0.60,0.62,health
aftonbladet_se,Swedish,2274,https://www.aftonbladet.se/tagg/chatbot,chatbot,2026-03-08 16:57:24,0.6240,heatwave,0.6328,casualties,0.60,0.62,climate+health
aftonbladet_se,Swedish,2285,https://www.aftonbladet.se/tagg/charlie-kirk,Charlie Kirk,2026-03-08 16:57:39,0.6125,heatwave,0.6391,casualties,0.60,0.62,climate+health
aftonbladet_se,Swedish,2289,https://www.aftonbladet.se/tagg/charles-michel,Charles Michel,2026-03-08 16:57:44,0.6262,heatwave,0.6331,west nile virus,0.60,0.62,climate+health
aftonbladet_se,Swedish,2295,https://www.aftonbladet.se/tagg/chang-frick,Chang Frick,2026-03-08 16:57:51,0.5848,heatwave,0.6224,casualties,0.60,0.62,health
aftonbladet_se,Swedish,2307,https://www.aftonbladet.se/tagg/centralafrikanska-republiken,Centralafrikanska republiken,2026-03-08 16:58:07,0.5437,heatwave,0.6354,west nile virus,0.60,0.62,health
