,mean,sd,hdi_2.5%,hdi_97.5%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
p_source[2769],0.198,0.05,0.103,0.296,0.0,0.0,35460.0,11576.0,1.0
p_source[2770],0.132,0.038,0.063,0.208,0.0,0.0,34594.0,11667.0,1.0
p_source[2771],0.154,0.041,0.076,0.234,0.0,0.0,37203.0,11044.0,1.0
p_source[2772],0.18,0.048,0.092,0.277,0.0,0.0,39746.0,11952.0,1.0
p_source[2773],0.149,0.039,0.077,0.227,0.0,0.0,37603.0,10940.0,1.0
p_source[2774],0.369,0.054,0.267,0.476,0.0,0.0,36095.0,11643.0,1.0
p_source[2775],0.282,0.051,0.185,0.38,0.0,0.0,38434.0,10859.0,1.0
p_source[2776],0.158,0.039,0.084,0.234,0.0,0.0,37956.0,11192.0,1.0
p_source[2777],0.207,0.045,0.123,0.296,0.0,0.0,38475.0,9889.0,1.0
p_source[2778],0.133,0.035,0.068,0.2,0.0,0.0,34769.0,10481.0,1.0
p_source[2779],0.089,0.03,0.037,0.15,0.0,0.0,41126.0,10653.0,1.0
p_source[2780],0.169,0.042,0.091,0.252,0.0,0.0,31397.0,10923.0,1.0
p_source[2781],0.147,0.044,0.068,0.234,0.0,0.0,33926.0,12084.0,1.0
p_source[2782],0.134,0.036,0.07,0.206,0.0,0.0,39409.0,10123.0,1.0
p_source[2783],0.153,0.041,0.075,0.23,0.0,0.0,35890.0,11383.0,1.0
p_source[2784],0.165,0.041,0.091,0.25,0.0,0.0,37136.0,11443.0,1.0
p_source[2785],0.144,0.037,0.076,0.217,0.0,0.0,38549.0,10928.0,1.0
p_source[2786],0.333,0.055,0.231,0.443,0.0,0.001,36117.0,11182.0,1.0
p_source[2787],0.264,0.054,0.164,0.373,0.0,0.0,36899.0,11505.0,1.0
p_source[2788],0.204,0.049,0.111,0.3,0.0,0.0,37587.0,11247.0,1.0
p_source[2789],0.194,0.051,0.099,0.294,0.0,0.0,38382.0,11516.0,1.0
p_source[2790],0.157,0.043,0.08,0.243,0.0,0.0,36044.0,11414.0,1.0
p_source[2791],0.081,0.027,0.034,0.134,0.0,0.0,38065.0,10934.0,1.0
p_source[2792],0.121,0.039,0.053,0.199,0.0,0.0,38130.0,11818.0,1.0
p_source[2793],0.158,0.044,0.079,0.246,0.0,0.0,37421.0,10747.0,1.0
p_source[2794],0.184,0.046,0.1,0.278,0.0,0.0,39328.0,11861.0,1.0
p_source[2795],0.133,0.039,0.062,0.209,0.0,0.0,39407.0,11509.0,1.0
p_source[2796],0.252,0.052,0.154,0.354,0.0,0.0,38374.0,10695.0,1.0
p_source[2797],0.156,0.038,0.086,0.231,0.0,0.0,37492.0,10610.0,1.0
p_source[2798],0.229,0.048,0.141,0.325,0.0,0.0,37632.0,11065.0,1.0
p_source[2799],0.132,0.039,0.063,0.209,0.0,0.0,36569.0,9970.0,1.0
p_source[2800],0.214,0.048,0.123,0.307,0.0,0.0,37827.0,11499.0,1.0
p_source[2801],0.212,0.048,0.124,0.306,0.0,0.0,37982.0,11600.0,1.0
p_source[2802],0.17,0.043,0.092,0.255,0.0,0.0,37213.0,11009.0,1.0
p_source[2803],0.122,0.039,0.049,0.197,0.0,0.0,39729.0,11775.0,1.0
p_source[2804],0.132,0.038,0.065,0.209,0.0,0.0,36951.0,10480.0,1.0
p_source[2805],0.164,0.05,0.076,0.263,0.0,0.0,40579.0,11156.0,1.0
p_source[2806],0.179,0.048,0.091,0.277,0.0,0.001,38905.0,10369.0,1.0
p_source[2807],0.227,0.057,0.121,0.34,0.0,0.001,38503.0,10934.0,1.0
p_source[2808],0.18,0.05,0.092,0.283,0.0,0.0,37421.0,10809.0,1.0
p_source[2809],0.271,0.059,0.161,0.388,0.0,0.001,35903.0,11207.0,1.0
p_source[2810],0.34,0.065,0.215,0.468,0.0,0.001,34772.0,10630.0,1.0
p_source[2811],0.222,0.056,0.117,0.329,0.0,0.001,39074.0,11314.0,1.0
p_source[2812],0.166,0.049,0.075,0.259,0.0,0.001,39532.0,10403.0,1.0
p_source[2813],0.136,0.04,0.066,0.216,0.0,0.0,35752.0,11810.0,1.0
p_source[2814],0.148,0.041,0.073,0.23,0.0,0.0,37245.0,11111.0,1.0
p_source[2815],0.164,0.048,0.076,0.258,0.0,0.0,41615.0,10790.0,1.0
p_source[2816],0.114,0.04,0.045,0.193,0.0,0.0,38138.0,10106.0,1.0
p_source[2817],0.173,0.058,0.068,0.284,0.0,0.001,33729.0,11267.0,1.0
p_source[2818],0.149,0.049,0.06,0.246,0.0,0.001,38477.0,10862.0,1.0
p_source[2819],0.201,0.053,0.103,0.305,0.0,0.0,35475.0,10996.0,1.0
p_source[2820],0.346,0.065,0.221,0.475,0.0,0.001,33421.0,11022.0,1.0
p_source[2821],0.293,0.053,0.194,0.399,0.0,0.0,33447.0,11521.0,1.0
p_source[2822],0.226,0.046,0.137,0.314,0.0,0.0,37779.0,11793.0,1.0
p_source[2823],0.128,0.031,0.071,0.191,0.0,0.0,34876.0,12240.0,1.0
p_source[2824],0.137,0.028,0.086,0.192,0.0,0.0,33291.0,11591.0,1.0
p_source[2825],0.202,0.049,0.108,0.298,0.0,0.0,39346.0,10908.0,1.0
p_source[2826],0.131,0.043,0.053,0.215,0.0,0.0,36956.0,11775.0,1.0
p_source[2827],0.282,0.064,0.167,0.413,0.0,0.001,35079.0,11840.0,1.0
p_source[2828],0.193,0.058,0.084,0.305,0.0,0.001,38651.0,10644.0,1.0
p_source[2829],0.164,0.046,0.079,0.254,0.0,0.0,34744.0,11626.0,1.0
p_source[2830],0.181,0.05,0.091,0.282,0.0,0.0,35915.0,11352.0,1.0
p_source[2831],0.329,0.065,0.203,0.454,0.0,0.001,37290.0,11414.0,1.0
p_source[2832],0.357,0.062,0.246,0.486,0.0,0.001,37696.0,11301.0,1.0
p_source[2833],0.258,0.053,0.16,0.364,0.0,0.0,38797.0,11289.0,1.0
p_source[2834],0.246,0.051,0.15,0.349,0.0,0.001,32729.0,10601.0,1.0
p_source[2835],0.28,0.06,0.173,0.403,0.0,0.001,32968.0,11239.0,1.0
p_source[2836],0.201,0.045,0.119,0.293,0.0,0.0,35395.0,11759.0,1.0
p_source[2837],0.169,0.052,0.074,0.273,0.0,0.001,37708.0,11334.0,1.0
p_source[2838],0.187,0.052,0.091,0.288,0.0,0.0,38044.0,11927.0,1.0
p_source[2839],0.231,0.069,0.105,0.369,0.0,0.001,37044.0,10878.0,1.0
p_source[2840],0.223,0.054,0.125,0.331,0.0,0.001,38095.0,11282.0,1.0
p_source[2841],0.166,0.05,0.074,0.264,0.0,0.001,36843.0,11434.0,1.0
p_source[2842],0.343,0.071,0.211,0.485,0.0,0.001,37847.0,11559.0,1.0
p_source[2843],0.213,0.051,0.118,0.314,0.0,0.001,37806.0,10966.0,1.0
p_source[2844],0.401,0.054,0.293,0.506,0.0,0.0,34500.0,11110.0,1.0
p_source[2845],0.272,0.05,0.177,0.37,0.0,0.0,35913.0,10865.0,1.0
p_source[2846],0.285,0.057,0.175,0.394,0.0,0.001,38018.0,11712.0,1.0
p_source[2847],0.193,0.046,0.108,0.286,0.0,0.0,34570.0,10866.0,1.0
p_source[2848],0.199,0.049,0.108,0.296,0.0,0.0,37578.0,11249.0,1.0
p_source[2849],0.192,0.047,0.104,0.284,0.0,0.0,36840.0,11373.0,1.0
p_source[2850],0.184,0.054,0.088,0.293,0.0,0.0,36602.0,11500.0,1.0
p_source[2851],0.225,0.059,0.116,0.343,0.0,0.001,40210.0,11103.0,1.0
p_source[2852],0.213,0.054,0.112,0.321,0.0,0.001,36638.0,10365.0,1.0
p_source[2853],0.238,0.054,0.136,0.345,0.0,0.0,36829.0,11492.0,1.0
p_source[2854],0.403,0.069,0.271,0.542,0.0,0.001,39028.0,11218.0,1.0
p_source[2855],0.25,0.055,0.152,0.362,0.0,0.001,34754.0,10855.0,1.0
p_source[2856],0.302,0.064,0.178,0.429,0.0,0.001,38053.0,11786.0,1.0
p_source[2857],0.203,0.052,0.108,0.305,0.0,0.0,36333.0,11172.0,1.0
p_source[2858],0.257,0.064,0.136,0.38,0.0,0.001,30846.0,10963.0,1.0
p_source[2859],0.224,0.049,0.135,0.326,0.0,0.0,35442.0,10345.0,1.0
p_source[2860],0.191,0.05,0.103,0.292,0.0,0.0,35342.0,11628.0,1.0
p_source[2861],0.164,0.052,0.073,0.271,0.0,0.001,38614.0,11786.0,1.0
p_source[2862],0.159,0.048,0.073,0.254,0.0,0.0,38484.0,10918.0,1.0
p_source[2863],0.198,0.061,0.092,0.319,0.0,0.001,40355.0,11326.0,1.0
p_source[2864],0.27,0.069,0.138,0.408,0.0,0.001,39838.0,11147.0,1.0
p_source[2865],0.233,0.067,0.115,0.37,0.0,0.001,37846.0,11100.0,1.0
p_source[2866],0.227,0.062,0.109,0.348,0.0,0.001,36504.0,11203.0,1.0
p_source[2867],0.245,0.058,0.133,0.358,0.0,0.001,38416.0,11103.0,1.0
p_source[2868],0.251,0.055,0.146,0.358,0.0,0.001,36957.0,11330.0,1.0
p_source[2869],0.314,0.071,0.18,0.453,0.0,0.001,39328.0,11630.0,1.0
p_source[2870],0.238,0.057,0.13,0.348,0.0,0.001,37491.0,10342.0,1.0
p_source[2871],0.206,0.056,0.101,0.317,0.0,0.001,36726.0,12028.0,1.0
p_source[2872],0.159,0.044,0.077,0.245,0.0,0.0,34400.0,10854.0,1.0
p_source[2873],0.25,0.072,0.118,0.39,0.0,0.001,38423.0,11407.0,1.0
p_source[2874],0.308,0.089,0.145,0.485,0.0,0.001,40673.0,10859.0,1.0
p_source[2875],0.168,0.059,0.067,0.288,0.0,0.001,37246.0,11509.0,1.0
p_source[2876],0.197,0.067,0.081,0.331,0.0,0.001,34823.0,11961.0,1.0
p_source[2877],0.343,0.094,0.156,0.519,0.001,0.001,35584.0,10231.0,1.0
p_source[2878],0.295,0.085,0.139,0.463,0.0,0.001,38222.0,11086.0,1.0
p_source[2879],0.065,0.022,0.028,0.111,0.0,0.0,39624.0,11162.0,1.0
p_source[2880],0.084,0.027,0.036,0.136,0.0,0.0,36802.0,11473.0,1.0
p_source[2881],0.08,0.026,0.035,0.133,0.0,0.0,36603.0,11633.0,1.0
p_source[2882],0.09,0.025,0.043,0.138,0.0,0.0,37286.0,11067.0,1.0
p_source[2883],0.078,0.024,0.036,0.127,0.0,0.0,38486.0,11514.0,1.0
p_source[2884],0.079,0.024,0.035,0.125,0.0,0.0,38871.0,10470.0,1.0
p_source[2885],0.213,0.04,0.138,0.292,0.0,0.0,35886.0,11504.0,1.0
p_source[2886],0.226,0.043,0.147,0.311,0.0,0.0,39230.0,12011.0,1.0
p_source[2887],0.113,0.03,0.059,0.173,0.0,0.0,37366.0,10847.0,1.0
p_source[2888],0.11,0.024,0.068,0.159,0.0,0.0,36711.0,12272.0,1.0
p_source[2889],0.063,0.016,0.035,0.094,0.0,0.0,31127.0,11635.0,1.0
p_source[2890],0.082,0.026,0.036,0.133,0.0,0.0,35890.0,11088.0,1.0
p_source[2891],0.1,0.031,0.044,0.16,0.0,0.0,37059.0,11305.0,1.0
p_source[2892],0.093,0.026,0.045,0.145,0.0,0.0,38323.0,11449.0,1.0
p_source[2893],0.132,0.037,0.067,0.207,0.0,0.0,37665.0,12093.0,1.0
p_source[2894],0.119,0.034,0.059,0.187,0.0,0.0,37419.0,10856.0,1.0
p_source[2895],0.116,0.033,0.057,0.183,0.0,0.0,37093.0,11512.0,1.0
p_source[2896],0.127,0.029,0.073,0.184,0.0,0.0,34228.0,11199.0,1.0
p_source[2897],0.288,0.051,0.192,0.39,0.0,0.0,35958.0,11836.0,1.0
p_source[2898],0.123,0.035,0.061,0.194,0.0,0.0,43232.0,11377.0,1.0
p_source[2899],0.147,0.039,0.076,0.225,0.0,0.0,38950.0,10422.0,1.0
p_source[2900],0.107,0.028,0.057,0.164,0.0,0.0,33861.0,11513.0,1.0
p_source[2901],0.112,0.025,0.064,0.161,0.0,0.0,38317.0,11356.0,1.0
p_source[2902],0.079,0.026,0.034,0.131,0.0,0.0,35751.0,10851.0,1.0
p_source[2903],0.133,0.033,0.072,0.2,0.0,0.0,38548.0,11505.0,1.0
p_source[2904],0.084,0.029,0.034,0.143,0.0,0.0,38975.0,9717.0,1.0
p_source[2905],0.11,0.03,0.055,0.17,0.0,0.0,35340.0,11320.0,1.0
p_source[2906],0.116,0.032,0.059,0.18,0.0,0.0,40634.0,11975.0,1.0
p_source[2907],0.18,0.048,0.092,0.275,0.0,0.0,38360.0,10615.0,1.0
p_source[2908],0.161,0.036,0.091,0.231,0.0,0.0,37575.0,11238.0,1.0
p_source[2909],0.3,0.065,0.181,0.434,0.0,0.001,39809.0,10303.0,1.0
p_source[2910],0.227,0.054,0.121,0.33,0.0,0.0,34790.0,11514.0,1.0
p_source[2911],0.182,0.053,0.09,0.289,0.0,0.001,39848.0,10355.0,1.0
p_source[2912],0.118,0.035,0.055,0.189,0.0,0.0,39241.0,11446.0,1.0
p_source[2913],0.116,0.031,0.06,0.178,0.0,0.0,36984.0,11013.0,1.0
p_source[2914],0.116,0.028,0.065,0.172,0.0,0.0,37410.0,10989.0,1.0
p_source[2915],0.106,0.032,0.05,0.17,0.0,0.0,37485.0,11257.0,1.0
p_source[2916],0.197,0.044,0.113,0.283,0.0,0.0,34957.0,11172.0,1.0
p_source[2917],0.095,0.026,0.05,0.15,0.0,0.0,36298.0,10220.0,1.0
p_source[2918],0.248,0.049,0.16,0.349,0.0,0.0,34637.0,11551.0,1.0
p_source[2919],0.22,0.04,0.145,0.299,0.0,0.0,37920.0,11652.0,1.0
p_source[2920],0.182,0.037,0.116,0.26,0.0,0.0,34377.0,11160.0,1.0
p_source[2921],0.196,0.037,0.127,0.273,0.0,0.0,36735.0,11796.0,1.0
p_source[2922],0.195,0.046,0.109,0.284,0.0,0.0,35596.0,10833.0,1.0
p_source[2923],0.237,0.048,0.145,0.331,0.0,0.0,40278.0,10920.0,1.0
p_source[2924],0.168,0.034,0.105,0.235,0.0,0.0,36279.0,11172.0,1.0
p_source[2925],0.142,0.03,0.085,0.202,0.0,0.0,36189.0,10751.0,1.0
p_source[2926],0.13,0.034,0.069,0.198,0.0,0.0,36872.0,10382.0,1.0
p_source[2927],0.128,0.033,0.067,0.192,0.0,0.0,37271.0,11414.0,1.0
p_source[2928],0.108,0.032,0.052,0.173,0.0,0.0,33240.0,10813.0,1.0
p_source[2929],0.181,0.046,0.095,0.271,0.0,0.0,33545.0,10869.0,1.0
p_source[2930],0.136,0.034,0.074,0.203,0.0,0.0,37602.0,12110.0,1.0
p_source[2931],0.155,0.042,0.077,0.236,0.0,0.0,36244.0,10956.0,1.0
p_source[2932],0.164,0.04,0.09,0.244,0.0,0.0,34440.0,11440.0,1.0
p_source[2933],0.202,0.045,0.119,0.295,0.0,0.0,38664.0,11423.0,1.0
p_source[2934],0.226,0.046,0.139,0.32,0.0,0.0,36081.0,11647.0,1.0
p_source[2935],0.128,0.034,0.066,0.199,0.0,0.0,40152.0,11108.0,1.0
p_source[2936],0.145,0.035,0.081,0.215,0.0,0.0,37605.0,11725.0,1.0
p_source[2937],0.104,0.026,0.056,0.154,0.0,0.0,38739.0,10797.0,1.0
p_source[2938],0.156,0.04,0.08,0.233,0.0,0.0,40738.0,10965.0,1.0
p_source[2939],0.11,0.034,0.051,0.179,0.0,0.0,40853.0,11822.0,1.0
p_source[2940],0.113,0.037,0.049,0.188,0.0,0.0,38333.0,11147.0,1.0
p_source[2941],0.111,0.042,0.041,0.194,0.0,0.0,44130.0,11264.0,1.0
p_source[2942],0.126,0.047,0.046,0.217,0.0,0.0,36985.0,11463.0,1.0
p_source[2943],0.121,0.046,0.045,0.214,0.0,0.001,41380.0,10807.0,1.0
p_source[2944],0.123,0.045,0.048,0.214,0.0,0.0,37117.0,10971.0,1.0
p_source[2945],0.241,0.075,0.108,0.392,0.0,0.001,36246.0,10973.0,1.0
p_source[2946],0.145,0.052,0.055,0.248,0.0,0.001,38995.0,10452.0,1.0
p_source[2947],0.17,0.058,0.07,0.287,0.0,0.001,40614.0,10735.0,1.0
p_source[2948],0.167,0.045,0.083,0.257,0.0,0.0,39594.0,11475.0,1.0
p_source[2949],0.109,0.027,0.06,0.163,0.0,0.0,42909.0,11231.0,1.0
p_source[2950],0.113,0.037,0.048,0.186,0.0,0.0,39821.0,10840.0,1.0
p_source[2951],0.086,0.028,0.038,0.142,0.0,0.0,34328.0,11268.0,1.0
p_source[2952],0.086,0.031,0.034,0.147,0.0,0.0,38277.0,11617.0,1.0
p_source[2953],0.131,0.039,0.058,0.206,0.0,0.0,37472.0,11344.0,1.0
p_source[2954],0.129,0.041,0.056,0.208,0.0,0.0,38414.0,11903.0,1.0
p_source[2955],0.176,0.049,0.087,0.273,0.0,0.0,38002.0,10306.0,1.0
p_source[2956],0.175,0.045,0.092,0.264,0.0,0.0,34566.0,10997.0,1.0
p_source[2957],0.36,0.07,0.23,0.501,0.0,0.001,36498.0,11416.0,1.0
p_source[2958],0.184,0.048,0.096,0.282,0.0,0.0,40809.0,11347.0,1.0
p_source[2959],0.178,0.048,0.089,0.273,0.0,0.0,34957.0,10531.0,1.0
p_source[2960],0.147,0.04,0.071,0.226,0.0,0.0,37820.0,10080.0,1.0
p_source[2961],0.224,0.047,0.137,0.318,0.0,0.0,37024.0,11665.0,1.0
p_source[2962],0.102,0.029,0.048,0.159,0.0,0.0,38782.0,10903.0,1.0
p_source[2963],0.196,0.053,0.102,0.301,0.0,0.001,34988.0,11152.0,1.0
p_source[2964],0.162,0.048,0.074,0.257,0.0,0.0,34476.0,11645.0,1.0
p_source[2965],0.148,0.051,0.062,0.252,0.0,0.001,38434.0,11284.0,1.0
p_source[2966],0.176,0.058,0.072,0.291,0.0,0.001,40057.0,11335.0,1.0
p_source[2967],0.232,0.072,0.104,0.377,0.0,0.001,36248.0,11381.0,1.0
p_source[2968],0.184,0.061,0.074,0.303,0.0,0.001,34808.0,10498.0,1.0
p_source[2969],0.174,0.052,0.078,0.276,0.0,0.001,35103.0,11173.0,1.0
p_source[2970],0.127,0.039,0.057,0.204,0.0,0.0,39678.0,11248.0,1.0
p_source[2971],0.183,0.045,0.102,0.274,0.0,0.0,39711.0,11860.0,1.0
p_source[2972],0.168,0.046,0.085,0.259,0.0,0.0,41058.0,10612.0,1.0
p_source[2973],0.11,0.041,0.04,0.191,0.0,0.0,37380.0,10913.0,1.0
p_source[2974],0.219,0.055,0.117,0.327,0.0,0.001,37823.0,11815.0,1.0
p_source[2975],0.111,0.04,0.043,0.189,0.0,0.0,42322.0,11029.0,1.0
p_source[2976],0.177,0.054,0.081,0.286,0.0,0.001,38100.0,11264.0,1.0
p_source[2977],0.127,0.042,0.051,0.211,0.0,0.0,35585.0,10613.0,1.0
p_source[2978],0.141,0.048,0.055,0.235,0.0,0.0,38854.0,12232.0,1.0
p_source[2979],0.124,0.046,0.046,0.218,0.0,0.0,36026.0,11466.0,1.0
p_source[2980],0.125,0.047,0.047,0.218,0.0,0.001,36543.0,10204.0,1.0
p_source[2981],0.183,0.048,0.099,0.28,0.0,0.0,38472.0,11171.0,1.0
p_source[2982],0.125,0.041,0.055,0.209,0.0,0.0,38842.0,10571.0,1.0
p_source[2983],0.104,0.03,0.05,0.163,0.0,0.0,39766.0,11524.0,1.0
p_source[2984],0.077,0.02,0.04,0.117,0.0,0.0,39419.0,10945.0,1.0
p_source[2985],0.12,0.031,0.064,0.184,0.0,0.0,37050.0,10746.0,1.0
p_source[2986],0.098,0.026,0.051,0.153,0.0,0.0,33876.0,11418.0,1.0
p_source[2987],0.097,0.029,0.045,0.154,0.0,0.0,37705.0,11262.0,1.0
p_source[2988],0.107,0.03,0.052,0.165,0.0,0.0,37707.0,11003.0,1.0
p_source[2989],0.116,0.035,0.056,0.191,0.0,0.0,35950.0,11259.0,1.0
p_source[2990],0.148,0.036,0.082,0.219,0.0,0.0,32988.0,11815.0,1.0
p_source[2991],0.129,0.034,0.066,0.195,0.0,0.0,37986.0,11637.0,1.0
p_source[2992],0.129,0.031,0.074,0.191,0.0,0.0,35491.0,11912.0,1.0
p_source[2993],0.145,0.032,0.085,0.21,0.0,0.0,37082.0,11373.0,1.0
p_source[2994],0.19,0.034,0.125,0.259,0.0,0.0,37677.0,11838.0,1.0
p_source[2995],0.131,0.027,0.08,0.187,0.0,0.0,33459.0,11251.0,1.0
p_source[2996],0.108,0.016,0.077,0.14,0.0,0.0,32872.0,11593.0,1.0
p_source[2997],0.112,0.034,0.051,0.181,0.0,0.0,40689.0,10149.0,1.0
p_source[2998],0.09,0.029,0.039,0.147,0.0,0.0,37742.0,10440.0,1.0
p_source[2999],0.085,0.027,0.038,0.139,0.0,0.0,36742.0,12003.0,1.0
p_source[3000],0.134,0.036,0.067,0.207,0.0,0.0,41079.0,10338.0,1.0
p_source[3001],0.143,0.04,0.069,0.223,0.0,0.0,40615.0,10618.0,1.0
p_source[3002],0.09,0.028,0.041,0.145,0.0,0.0,36175.0,11674.0,1.0
p_source[3003],0.164,0.045,0.084,0.255,0.0,0.0,37150.0,10285.0,1.0
p_source[3004],0.26,0.041,0.181,0.342,0.0,0.0,35047.0,11085.0,1.0
p_source[3005],0.186,0.048,0.096,0.279,0.0,0.0,40501.0,10173.0,1.0
p_source[3006],0.165,0.036,0.099,0.237,0.0,0.0,37350.0,11348.0,1.0
p_source[3007],0.103,0.03,0.049,0.163,0.0,0.0,38703.0,11532.0,1.0
p_source[3008],0.137,0.032,0.076,0.198,0.0,0.0,39142.0,10483.0,1.0
p_source[3009],0.124,0.029,0.07,0.183,0.0,0.0,41326.0,10539.0,1.0
p_source[3010],0.091,0.03,0.038,0.152,0.0,0.0,37372.0,10982.0,1.0
p_source[3011],0.079,0.025,0.034,0.126,0.0,0.0,31448.0,11114.0,1.0
p_source[3012],0.115,0.033,0.056,0.182,0.0,0.0,34781.0,10449.0,1.0
p_source[3013],0.116,0.035,0.055,0.186,0.0,0.0,36614.0,11230.0,1.0
p_source[3014],0.166,0.038,0.098,0.243,0.0,0.0,35828.0,10054.0,1.0
p_source[3015],0.165,0.037,0.097,0.238,0.0,0.0,35569.0,11496.0,1.0
p_source[3016],0.179,0.042,0.103,0.263,0.0,0.0,38353.0,9999.0,1.0
p_source[3017],0.104,0.029,0.051,0.162,0.0,0.0,37352.0,11782.0,1.0
p_source[3018],0.139,0.034,0.077,0.206,0.0,0.0,36942.0,11544.0,1.0
p_source[3019],0.107,0.034,0.045,0.171,0.0,0.0,37708.0,10325.0,1.0
p_source[3020],0.105,0.03,0.053,0.164,0.0,0.0,36637.0,10739.0,1.0
p_source[3021],0.069,0.023,0.029,0.115,0.0,0.0,40497.0,10796.0,1.0
p_source[3022],0.098,0.033,0.041,0.164,0.0,0.0,40544.0,11600.0,1.0
p_source[3023],0.101,0.036,0.04,0.172,0.0,0.0,39546.0,11469.0,1.0
p_source[3024],0.125,0.037,0.058,0.198,0.0,0.0,35973.0,11032.0,1.0
p_source[3025],0.121,0.041,0.05,0.201,0.0,0.0,38745.0,10407.0,1.0
p_source[3026],0.112,0.038,0.046,0.186,0.0,0.0,36007.0,11447.0,1.0
p_source[3027],0.148,0.044,0.07,0.237,0.0,0.0,37920.0,10455.0,1.0
p_source[3028],0.159,0.049,0.074,0.258,0.0,0.001,38382.0,11074.0,1.0
p_source[3029],0.18,0.056,0.077,0.292,0.0,0.001,35536.0,10721.0,1.0
p_source[3030],0.135,0.043,0.058,0.223,0.0,0.0,38206.0,10529.0,1.0
p_source[3031],0.134,0.041,0.061,0.214,0.0,0.0,35078.0,11134.0,1.0
p_source[3032],0.132,0.042,0.058,0.216,0.0,0.0,38133.0,10328.0,1.0
p_source[3033],0.15,0.048,0.063,0.241,0.0,0.0,37196.0,11327.0,1.0
p_source[3034],0.093,0.036,0.034,0.166,0.0,0.0,35233.0,11292.0,1.0
p_source[3035],0.104,0.039,0.039,0.183,0.0,0.0,33122.0,11359.0,1.0
p_source[3036],0.151,0.053,0.062,0.259,0.0,0.001,41258.0,11327.0,1.0
p_source[3037],0.243,0.074,0.113,0.391,0.0,0.001,35512.0,10363.0,1.0
p_source[3038],0.252,0.073,0.12,0.397,0.0,0.001,37268.0,11502.0,1.0
p_source[3039],0.174,0.057,0.074,0.289,0.0,0.001,40396.0,10587.0,1.0
p_source[3040],0.091,0.031,0.037,0.154,0.0,0.0,36502.0,11415.0,1.0
p_source[3041],0.078,0.029,0.029,0.134,0.0,0.0,40477.0,11173.0,1.0
p_source[3042],0.144,0.051,0.059,0.248,0.0,0.001,37797.0,11848.0,1.0
p_source[3043],0.097,0.037,0.036,0.171,0.0,0.0,36645.0,11405.0,1.0
p_source[3044],0.113,0.039,0.043,0.189,0.0,0.0,37061.0,11232.0,1.0
p_source[3045],0.135,0.049,0.053,0.233,0.0,0.001,40406.0,11203.0,1.0
p_source[3046],0.191,0.059,0.088,0.31,0.0,0.001,36138.0,10537.0,1.0
p_source[3047],0.142,0.048,0.061,0.24,0.0,0.0,39314.0,11418.0,1.0
p_source[3048],0.114,0.038,0.049,0.191,0.0,0.0,36867.0,11261.0,1.0
p_source[3049],0.206,0.056,0.105,0.315,0.0,0.001,39549.0,11227.0,1.0
p_source[3050],0.2,0.052,0.104,0.305,0.0,0.001,38463.0,10168.0,1.0
p_source[3051],0.207,0.064,0.092,0.335,0.0,0.001,43153.0,10268.0,1.0
p_source[3052],0.157,0.055,0.062,0.267,0.0,0.001,38385.0,10748.0,1.0
p_source[3053],0.154,0.052,0.063,0.259,0.0,0.0,35174.0,11522.0,1.0
p_source[3054],0.144,0.053,0.054,0.25,0.0,0.001,39842.0,11198.0,1.0
p_source[3055],0.127,0.048,0.046,0.225,0.0,0.001,36047.0,10578.0,1.0
p_source[3056],0.145,0.053,0.054,0.25,0.0,0.001,39124.0,11353.0,1.0
p_source[3057],0.19,0.064,0.078,0.316,0.0,0.001,39596.0,11407.0,1.0
p_source[3058],0.169,0.058,0.065,0.281,0.0,0.001,38500.0,10897.0,1.0
p_source[3059],0.279,0.083,0.136,0.453,0.0,0.001,39463.0,10976.0,1.0
p_source[3060],0.118,0.043,0.046,0.204,0.0,0.0,39127.0,11805.0,1.0
p_source[3061],0.149,0.054,0.056,0.257,0.0,0.001,41795.0,11484.0,1.0
p_source[3062],0.167,0.059,0.066,0.287,0.0,0.001,38019.0,10722.0,1.0
p_source[3063],0.154,0.056,0.061,0.267,0.0,0.001,36933.0,10733.0,1.0
p_source[3064],0.228,0.074,0.095,0.373,0.0,0.001,40101.0,11359.0,1.0
p_source[3065],0.187,0.064,0.076,0.313,0.0,0.001,36844.0,12329.0,1.0
p_source[3066],0.182,0.063,0.073,0.308,0.0,0.001,39595.0,11234.0,1.0
p_source[3067],0.164,0.058,0.065,0.279,0.0,0.001,36523.0,11419.0,1.0
p_source[3068],0.169,0.06,0.067,0.288,0.0,0.001,37475.0,10732.0,1.0
p_source[3069],0.165,0.059,0.062,0.28,0.0,0.001,37235.0,11154.0,1.0
p_source[3070],0.11,0.039,0.044,0.189,0.0,0.0,40648.0,11611.0,1.0
p_source[3071],0.089,0.034,0.031,0.155,0.0,0.0,36247.0,10767.0,1.0
p_source[3072],0.067,0.025,0.024,0.116,0.0,0.0,38789.0,11300.0,1.0
p_source[3073],0.079,0.028,0.032,0.133,0.0,0.0,38640.0,10607.0,1.0
p_source[3074],0.089,0.036,0.029,0.159,0.0,0.0,39707.0,11468.0,1.0
p_source[3075],0.092,0.033,0.034,0.156,0.0,0.0,39439.0,11491.0,1.0
p_source[3076],0.185,0.052,0.09,0.29,0.0,0.001,43107.0,10954.0,1.0
p_source[3077],0.206,0.05,0.11,0.301,0.0,0.0,38886.0,10703.0,1.0
