,mean,sd,hdi_2.5%,hdi_97.5%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
prevalence_country[7],0.154,0.029,0.1,0.213,0.0,0.0,12479.0,11523.0,1.0
prevalence_country[8],0.091,0.022,0.051,0.133,0.0,0.0,12352.0,12401.0,1.0
prevalence_country[9],0.199,0.051,0.099,0.298,0.0,0.0,23567.0,12774.0,1.0
prevalence_country[10],0.139,0.025,0.092,0.19,0.0,0.0,6502.0,9110.0,1.0
prevalence_country[11],0.109,0.021,0.071,0.151,0.0,0.0,7893.0,9928.0,1.0
prevalence_country[12],0.075,0.018,0.042,0.11,0.0,0.0,8483.0,9781.0,1.0
prevalence_country[13],0.131,0.021,0.092,0.172,0.0,0.0,7077.0,9452.0,1.0
prevalence_country[14],0.201,0.036,0.132,0.27,0.0,0.0,7972.0,10067.0,1.0
prevalence_country[15],0.137,0.03,0.08,0.197,0.0,0.0,13990.0,11873.0,1.0
prevalence_country[16],0.065,0.018,0.033,0.103,0.0,0.0,10201.0,12084.0,1.0
prevalence_country[17],0.178,0.032,0.116,0.238,0.0,0.0,9395.0,10396.0,1.0
prevalence_country[18],0.151,0.026,0.102,0.202,0.0,0.0,8532.0,11155.0,1.0
prevalence_country[19],0.211,0.043,0.13,0.295,0.0,0.001,16890.0,11865.0,1.0
prevalence_country[20],0.114,0.043,0.036,0.2,0.0,0.0,25755.0,12090.0,1.0
prevalence_country[21],0.113,0.025,0.068,0.163,0.0,0.0,9236.0,10985.0,1.0
prevalence_country[22],0.111,0.022,0.072,0.155,0.0,0.0,8645.0,10184.0,1.0
prevalence_country[23],0.073,0.016,0.044,0.105,0.0,0.0,6107.0,8760.0,1.0
prevalence_country[24],0.148,0.027,0.098,0.204,0.0,0.0,10381.0,6337.0,1.0
prevalence_country[25],0.132,0.029,0.077,0.188,0.0,0.0,13471.0,12141.0,1.0
prevalence_country[26],0.111,0.028,0.061,0.167,0.0,0.0,16179.0,11855.0,1.0
prevalence_country[27],0.26,0.032,0.197,0.323,0.0,0.0,7965.0,8593.0,1.0
prevalence_country[28],0.132,0.026,0.083,0.184,0.0,0.0,11025.0,11981.0,1.0
prevalence_country[29],0.174,0.025,0.127,0.225,0.0,0.0,9655.0,11920.0,1.0
prevalence_country[30],0.113,0.02,0.074,0.151,0.0,0.0,10306.0,11054.0,1.0
prevalence_country[31],0.28,0.044,0.195,0.363,0.0,0.0,8671.0,8417.0,1.0
prevalence_country[32],0.117,0.023,0.074,0.164,0.0,0.0,8156.0,9609.0,1.0
prevalence_country[33],0.15,0.033,0.089,0.213,0.0,0.0,13773.0,12761.0,1.0
prevalence_country[34],0.089,0.018,0.056,0.124,0.0,0.0,8393.0,9931.0,1.0
prevalence_country[35],0.181,0.038,0.114,0.259,0.0,0.0,13512.0,12666.0,1.0
prevalence_country[36],0.087,0.017,0.057,0.122,0.0,0.0,6991.0,9138.0,1.0
prevalence_country[37],0.248,0.036,0.174,0.317,0.0,0.0,10742.0,11455.0,1.0
prevalence_country[38],0.084,0.022,0.045,0.128,0.0,0.0,13786.0,13123.0,1.0
prevalence_country[39],0.152,0.033,0.089,0.219,0.0,0.0,9937.0,10792.0,1.0
prevalence_country[40],0.14,0.051,0.05,0.242,0.0,0.001,29541.0,12331.0,1.0
prevalence_country[41],0.153,0.041,0.08,0.237,0.0,0.0,15350.0,12076.0,1.0
prevalence_country[42],0.158,0.026,0.11,0.209,0.0,0.0,9722.0,11013.0,1.0
prevalence_country[43],0.072,0.015,0.045,0.103,0.0,0.0,8493.0,8242.0,1.0
prevalence_country[44],0.086,0.017,0.054,0.12,0.0,0.0,6453.0,9289.0,1.0
prevalence_country[45],0.192,0.022,0.149,0.235,0.0,0.0,7076.0,10068.0,1.0
prevalence_country[46],0.163,0.048,0.077,0.259,0.0,0.0,18912.0,13673.0,1.0
prevalence_country[47],0.287,0.029,0.224,0.342,0.0,0.0,10576.0,10516.0,1.0
prevalence_country[48],0.148,0.038,0.08,0.223,0.0,0.0,11129.0,11727.0,1.0
prevalence_country[49],0.161,0.027,0.11,0.216,0.0,0.0,9187.0,10456.0,1.0
prevalence_country[50],0.147,0.031,0.09,0.21,0.0,0.0,14400.0,12378.0,1.0
prevalence_country[51],0.099,0.024,0.056,0.146,0.0,0.0,14649.0,12748.0,1.0
prevalence_country[52],0.076,0.023,0.036,0.121,0.0,0.0,12896.0,13159.0,1.0
prevalence_country[53],0.169,0.033,0.107,0.234,0.0,0.0,9199.0,10571.0,1.0
prevalence_country[54],0.16,0.03,0.104,0.219,0.0,0.0,7314.0,9581.0,1.0
prevalence_country[55],0.164,0.03,0.11,0.223,0.0,0.0,7116.0,9644.0,1.0
prevalence_country[56],0.182,0.041,0.11,0.267,0.0,0.0,12460.0,10545.0,1.0
prevalence_country[57],0.236,0.043,0.157,0.321,0.001,0.0,6795.0,9507.0,1.0
prevalence_country[58],0.131,0.032,0.074,0.198,0.0,0.0,12189.0,12096.0,1.0
prevalence_country[59],0.15,0.027,0.099,0.204,0.0,0.0,9623.0,11113.0,1.0
prevalence_country[60],0.15,0.027,0.1,0.203,0.0,0.0,9864.0,11036.0,1.0
prevalence_country[61],0.145,0.028,0.092,0.198,0.0,0.0,8063.0,10210.0,1.0
prevalence_country[62],0.138,0.031,0.08,0.201,0.0,0.0,14634.0,12003.0,1.0
prevalence_country[63],0.104,0.022,0.063,0.149,0.0,0.0,9370.0,10854.0,1.0
prevalence_country[64],0.175,0.031,0.115,0.235,0.0,0.0,12753.0,12421.0,1.0
prevalence_country[65],0.114,0.023,0.072,0.159,0.0,0.0,9126.0,10656.0,1.0
prevalence_country[66],0.142,0.025,0.095,0.192,0.0,0.0,5722.0,8262.0,1.0
prevalence_country[67],0.25,0.033,0.184,0.314,0.0,0.0,10905.0,11456.0,1.0
prevalence_country[68],0.156,0.029,0.099,0.213,0.0,0.0,12946.0,11655.0,1.0
prevalence_country[69],0.101,0.022,0.06,0.143,0.0,0.0,9925.0,10816.0,1.0
prevalence_country[70],0.12,0.022,0.078,0.163,0.0,0.0,7865.0,9555.0,1.0
prevalence_country[71],0.135,0.024,0.091,0.184,0.0,0.0,6913.0,9175.0,1.0
prevalence_country[72],0.068,0.016,0.039,0.101,0.0,0.0,7725.0,8576.0,1.0
prevalence_group[0],0.129,0.014,0.102,0.156,0.0,0.0,8431.0,9828.0,1.0
prevalence_group[1],0.225,0.069,0.094,0.366,0.001,0.001,11312.0,9710.0,1.0
prevalence_group[2],0.203,0.023,0.156,0.248,0.0,0.0,8734.0,8762.0,1.0
prevalence_group[3],0.121,0.009,0.103,0.139,0.0,0.0,7857.0,9227.0,1.0
