,mean,sd,hdi_2.5%,hdi_97.5%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
z_source[1257],-0.691,0.406,-1.46,0.116,0.004,0.003,11317.0,11212.0,1.0
sigma_global,0.243,0.146,0.004,0.517,0.003,0.003,2423.0,2160.0,1.0
tau_group[0],0.526,0.132,0.3,0.78,0.002,0.002,5850.0,10003.0,1.0
tau_group[1],0.527,0.105,0.35,0.741,0.002,0.001,4645.0,7623.0,1.0
tau_group[2],0.498,0.084,0.345,0.665,0.001,0.001,4163.0,7945.0,1.0
tau_group[3],0.374,0.123,0.183,0.621,0.002,0.002,4855.0,8789.0,1.0
tau_group[4],0.308,0.329,0.0,0.967,0.005,0.005,3471.0,6593.0,1.0
tau_group[5],0.834,0.527,0.001,1.827,0.005,0.004,8947.0,6374.0,1.0
tau_group[6],0.452,0.195,0.157,0.849,0.002,0.003,6969.0,8950.0,1.0
sigma_time,0.036,0.037,0.0,0.096,0.001,0.003,1660.0,1439.0,1.0
sigma_source[0],0.338,0.032,0.275,0.401,0.0,0.0,5003.0,9768.0,1.0
sigma_source[1],0.453,0.023,0.408,0.499,0.0,0.0,4025.0,7619.0,1.0
sigma_source[2],0.479,0.023,0.436,0.524,0.0,0.0,3928.0,6549.0,1.0
sigma_source[3],0.324,0.026,0.273,0.375,0.0,0.0,5521.0,9302.0,1.0
sigma_source[4],0.577,0.072,0.444,0.721,0.001,0.001,3448.0,6757.0,1.0
sigma_source[5],0.544,0.278,0.0,1.042,0.003,0.002,5715.0,5206.0,1.0
sigma_source[6],0.244,0.072,0.107,0.389,0.001,0.001,3773.0,6373.0,1.0
alpha_country[0],-1.337,0.135,-1.614,-1.081,0.001,0.001,16179.0,10739.0,1.0
alpha_country[1],-0.92,0.11,-1.137,-0.707,0.001,0.001,6568.0,7039.0,1.0
alpha_country[2],-2.028,0.275,-2.587,-1.494,0.002,0.002,15041.0,11066.0,1.0
alpha_country[3],-1.602,0.113,-1.831,-1.388,0.002,0.001,3052.0,4846.0,1.0
alpha_country[4],-1.049,0.139,-1.319,-0.776,0.002,0.001,4146.0,6981.0,1.0
alpha_country[5],-1.429,0.112,-1.648,-1.211,0.002,0.001,2865.0,4895.0,1.0
alpha_country[6],-0.805,0.111,-1.028,-0.593,0.001,0.001,7016.0,8898.0,1.0
alpha_country[7],-1.205,0.104,-1.412,-1.003,0.001,0.001,7107.0,7966.0,1.0
alpha_country[8],-2.066,0.145,-2.35,-1.787,0.002,0.001,8937.0,9375.0,1.0
alpha_country[9],-1.065,0.34,-1.75,-0.416,0.002,0.003,27394.0,13145.0,1.0
alpha_country[10],-1.373,0.112,-1.598,-1.156,0.003,0.002,1542.0,2895.0,1.0
alpha_country[11],-1.616,0.087,-1.783,-1.445,0.001,0.001,5634.0,6463.0,1.0
alpha_country[12],-2.15,0.134,-2.427,-1.896,0.002,0.001,5265.0,8261.0,1.0
alpha_country[13],-1.436,0.076,-1.583,-1.284,0.001,0.001,4998.0,5787.0,1.0
alpha_country[14],-0.89,0.117,-1.128,-0.672,0.002,0.001,3932.0,6998.0,1.0
alpha_country[15],-1.638,0.158,-1.942,-1.317,0.002,0.001,8987.0,11751.0,1.0
alpha_country[16],-2.579,0.176,-2.93,-2.24,0.002,0.001,9664.0,11586.0,1.0
alpha_country[17],-0.985,0.095,-1.176,-0.803,0.001,0.001,6428.0,7818.0,1.0
alpha_country[18],-1.266,0.093,-1.447,-1.085,0.001,0.001,5268.0,6388.0,1.0
alpha_country[19],-0.867,0.182,-1.218,-0.503,0.002,0.001,13729.0,13025.0,1.0
alpha_country[20],-1.49,0.439,-2.439,-0.713,0.003,0.005,23124.0,11819.0,1.0
alpha_country[21],-1.784,0.133,-2.049,-1.531,0.002,0.001,5369.0,8722.0,1.0
alpha_country[22],-1.924,0.117,-2.153,-1.69,0.002,0.001,2916.0,4969.0,1.0
alpha_country[23],-2.41,0.112,-2.632,-2.19,0.002,0.001,2538.0,4675.0,1.0
alpha_country[24],-1.268,0.125,-1.52,-1.033,0.001,0.001,13027.0,12728.0,1.0
alpha_country[25],-1.564,0.147,-1.86,-1.285,0.002,0.001,4667.0,6587.0,1.0
alpha_country[26],-1.453,0.159,-1.765,-1.135,0.001,0.001,18708.0,13286.0,1.0
alpha_country[27],-0.679,0.092,-0.856,-0.498,0.001,0.001,7045.0,7273.0,1.0
alpha_country[28],-1.624,0.125,-1.87,-1.379,0.002,0.001,4556.0,6729.0,1.0
alpha_country[29],-1.456,0.143,-1.741,-1.18,0.002,0.001,8267.0,7859.0,1.0
alpha_country[30],-1.276,0.133,-1.539,-1.017,0.002,0.001,4594.0,6992.0,1.0
alpha_country[31],-1.653,0.115,-1.876,-1.428,0.002,0.001,3862.0,6318.0,1.0
alpha_country[32],-0.442,0.156,-0.749,-0.135,0.002,0.001,10654.0,11335.0,1.0
alpha_country[33],-1.515,0.118,-1.736,-1.273,0.002,0.001,3711.0,6206.0,1.0
alpha_country[34],-1.026,0.193,-1.398,-0.646,0.002,0.001,13779.0,13356.0,1.0
alpha_country[35],-1.975,0.104,-2.173,-1.767,0.002,0.001,2890.0,4071.0,1.0
alpha_country[36],-0.886,0.112,-1.115,-0.666,0.001,0.001,7055.0,7273.0,1.0
alpha_country[37],-1.983,0.095,-2.168,-1.793,0.002,0.001,2787.0,3991.0,1.0
alpha_country[38],-0.551,0.113,-0.771,-0.328,0.001,0.001,6197.0,8772.0,1.0
alpha_country[39],-2.093,0.22,-2.519,-1.665,0.002,0.002,15812.0,13510.0,1.0
alpha_country[40],-1.199,0.149,-1.49,-0.907,0.002,0.001,5767.0,7926.0,1.0
alpha_country[41],-1.138,0.398,-1.903,-0.306,0.002,0.003,26105.0,12622.0,1.0
alpha_country[42],-0.959,0.135,-1.232,-0.701,0.001,0.001,10011.0,9573.0,1.0
alpha_country[43],-1.158,0.092,-1.332,-0.968,0.001,0.001,4779.0,5590.0,1.0
alpha_country[44],-2.215,0.103,-2.414,-2.009,0.001,0.001,10289.0,10277.0,1.0
alpha_country[45],-1.776,0.105,-1.971,-1.563,0.002,0.001,3294.0,5175.0,1.0
alpha_country[46],-0.927,0.081,-1.096,-0.775,0.001,0.001,3565.0,5154.0,1.0
alpha_country[47],-1.182,0.373,-1.924,-0.46,0.003,0.003,16463.0,12083.0,1.0
alpha_country[48],-0.644,0.111,-0.859,-0.423,0.002,0.001,3208.0,5440.0,1.0
alpha_country[49],-1.703,0.187,-2.067,-1.322,0.002,0.002,13586.0,9684.0,1.0
alpha_country[50],-1.15,0.083,-1.313,-0.992,0.001,0.001,4829.0,6325.0,1.0
alpha_country[51],-1.194,0.143,-1.461,-0.905,0.002,0.001,3772.0,6724.0,1.0
alpha_country[52],-1.757,0.173,-2.1,-1.416,0.001,0.001,13416.0,11991.0,1.0
alpha_country[53],-2.269,0.265,-2.782,-1.748,0.002,0.002,13453.0,13125.0,1.0
alpha_country[54],-1.042,0.131,-1.301,-0.79,0.002,0.001,6255.0,9503.0,1.0
alpha_country[55],-1.287,0.113,-1.503,-1.061,0.002,0.001,4368.0,7711.0,1.0
alpha_country[56],-1.151,0.11,-1.374,-0.943,0.002,0.001,3184.0,6046.0,1.0
alpha_country[57],-1.17,0.201,-1.582,-0.791,0.002,0.001,16767.0,13349.0,1.0
alpha_country[58],-0.673,0.118,-0.898,-0.44,0.002,0.001,4766.0,6907.0,1.0
alpha_country[59],-1.473,0.098,-1.668,-1.28,0.001,0.001,7879.0,8012.0,1.0
alpha_country[60],-1.471,0.125,-1.706,-1.213,0.001,0.001,7359.0,9600.0,1.0
alpha_country[61],-1.26,0.104,-1.459,-1.051,0.001,0.001,6281.0,6872.0,1.0
alpha_country[62],-1.315,0.12,-1.547,-1.075,0.002,0.001,2721.0,4894.0,1.0
alpha_country[63],-1.345,0.164,-1.663,-1.021,0.002,0.001,6320.0,9256.0,1.0
alpha_country[64],-1.761,0.14,-2.043,-1.495,0.002,0.001,5192.0,7441.0,1.0
alpha_country[65],-1.824,0.105,-2.021,-1.611,0.002,0.001,2245.0,4582.0,1.0
alpha_country[66],-0.934,0.138,-1.205,-0.668,0.001,0.001,9863.0,9925.0,1.0
alpha_country[67],-1.463,0.123,-1.698,-1.221,0.002,0.001,3895.0,6313.0,1.0
alpha_country[68],-1.374,0.095,-1.548,-1.176,0.002,0.001,1926.0,3623.0,1.0
alpha_country[69],-0.477,0.121,-0.702,-0.229,0.001,0.001,11400.0,9317.0,1.0
alpha_country[70],-1.214,0.142,-1.495,-0.941,0.002,0.001,7292.0,8315.0,1.0
alpha_country[71],-1.761,0.129,-2.013,-1.505,0.002,0.001,3583.0,6916.0,1.0
alpha_country[72],-1.458,0.105,-1.664,-1.253,0.003,0.001,1602.0,3278.0,1.0
alpha_country[73],-1.261,0.117,-1.485,-1.026,0.003,0.001,1865.0,3436.0,1.0
alpha_country[74],-1.807,0.12,-2.041,-1.569,0.002,0.001,4424.0,6734.0,1.0
prevalence_time[0],0.208,0.022,0.163,0.25,0.0,0.0,6897.0,8742.0,1.0
prevalence_time[1],0.211,0.022,0.167,0.255,0.0,0.0,6672.0,8269.0,1.0
prevalence_time[2],0.206,0.022,0.162,0.248,0.0,0.0,6983.0,8549.0,1.0
prevalence_time[3],0.209,0.022,0.164,0.251,0.0,0.0,7047.0,8421.0,1.0
prevalence_time[4],0.205,0.022,0.162,0.248,0.0,0.0,6916.0,8327.0,1.0
"prevalence_group_time[0, 0]",0.234,0.026,0.185,0.285,0.0,0.0,4012.0,7596.0,1.0
"prevalence_group_time[0, 1]",0.237,0.026,0.188,0.29,0.0,0.0,3956.0,6967.0,1.0
"prevalence_group_time[0, 2]",0.232,0.026,0.185,0.285,0.0,0.0,4001.0,7730.0,1.0
"prevalence_group_time[0, 3]",0.235,0.026,0.187,0.286,0.0,0.0,4057.0,7465.0,1.0
"prevalence_group_time[0, 4]",0.231,0.026,0.18,0.279,0.0,0.0,4071.0,7644.0,1.0
"prevalence_group_time[1, 0]",0.198,0.018,0.165,0.235,0.0,0.0,3719.0,5875.0,1.0
"prevalence_group_time[1, 1]",0.201,0.019,0.165,0.238,0.0,0.0,3661.0,6097.0,1.0
"prevalence_group_time[1, 2]",0.197,0.018,0.162,0.233,0.0,0.0,3727.0,6288.0,1.0
"prevalence_group_time[1, 3]",0.199,0.018,0.163,0.234,0.0,0.0,3662.0,6315.0,1.0
"prevalence_group_time[1, 4]",0.196,0.018,0.16,0.23,0.0,0.0,3650.0,6021.0,1.0
"prevalence_group_time[2, 0]",0.178,0.016,0.146,0.209,0.0,0.0,2606.0,4729.0,1.0
"prevalence_group_time[2, 1]",0.181,0.016,0.15,0.214,0.0,0.0,2583.0,4552.0,1.0
"prevalence_group_time[2, 2]",0.176,0.016,0.145,0.207,0.0,0.0,2590.0,4778.0,1.0
"prevalence_group_time[2, 3]",0.179,0.016,0.147,0.21,0.0,0.0,2569.0,4874.0,1.0
"prevalence_group_time[2, 4]",0.175,0.016,0.145,0.208,0.0,0.0,2598.0,4634.0,1.0
"prevalence_group_time[3, 0]",0.236,0.023,0.192,0.282,0.0,0.0,4010.0,7454.0,1.0
"prevalence_group_time[3, 1]",0.24,0.023,0.193,0.284,0.0,0.0,3787.0,7147.0,1.0
"prevalence_group_time[3, 2]",0.234,0.023,0.189,0.277,0.0,0.0,4006.0,7692.0,1.0
"prevalence_group_time[3, 3]",0.237,0.023,0.192,0.281,0.0,0.0,4010.0,7104.0,1.0
"prevalence_group_time[3, 4]",0.233,0.023,0.189,0.277,0.0,0.0,4047.0,7342.0,1.0
"prevalence_group_time[4, 0]",0.211,0.028,0.156,0.27,0.0,0.0,5479.0,6543.0,1.0
"prevalence_group_time[4, 1]",0.214,0.028,0.155,0.27,0.0,0.0,5347.0,6408.0,1.0
"prevalence_group_time[4, 2]",0.209,0.028,0.151,0.263,0.0,0.0,5489.0,6466.0,1.0
"prevalence_group_time[4, 3]",0.212,0.028,0.155,0.268,0.0,0.0,5419.0,6727.0,1.0
"prevalence_group_time[4, 4]",0.208,0.028,0.153,0.265,0.0,0.0,5415.0,6505.0,1.0
"prevalence_group_time[5, 0]",0.194,0.047,0.097,0.279,0.001,0.001,7305.0,7153.0,1.0
"prevalence_group_time[5, 1]",0.197,0.047,0.101,0.287,0.001,0.001,7260.0,7123.0,1.0
"prevalence_group_time[5, 2]",0.192,0.046,0.097,0.278,0.001,0.001,7201.0,7208.0,1.0
"prevalence_group_time[5, 3]",0.195,0.047,0.096,0.28,0.001,0.001,7302.0,7351.0,1.0
"prevalence_group_time[5, 4]",0.191,0.046,0.093,0.273,0.001,0.001,7284.0,7242.0,1.0
"prevalence_group_time[6, 0]",0.213,0.026,0.162,0.265,0.0,0.0,9204.0,9676.0,1.0
"prevalence_group_time[6, 1]",0.216,0.026,0.163,0.267,0.0,0.0,9112.0,9760.0,1.0
"prevalence_group_time[6, 2]",0.211,0.025,0.161,0.262,0.0,0.0,9470.0,9533.0,1.0
"prevalence_group_time[6, 3]",0.214,0.026,0.162,0.265,0.0,0.0,9627.0,9660.0,1.0
"prevalence_group_time[6, 4]",0.21,0.025,0.161,0.262,0.0,0.0,9204.0,9645.0,1.0
p_source[0],0.153,0.063,0.052,0.282,0.0,0.001,29132.0,10914.0,1.0
p_source[1],0.126,0.049,0.042,0.223,0.0,0.001,29018.0,11421.0,1.0
p_source[2],0.373,0.071,0.241,0.515,0.0,0.001,35561.0,11955.0,1.0
p_source[3],0.268,0.089,0.107,0.444,0.001,0.001,27499.0,11345.0,1.0
p_source[4],0.315,0.097,0.132,0.504,0.001,0.001,28915.0,10318.0,1.0
p_source[5],0.347,0.1,0.16,0.544,0.001,0.001,30627.0,11222.0,1.0
p_source[6],0.329,0.102,0.145,0.534,0.001,0.001,28278.0,11311.0,1.0
p_source[7],0.144,0.06,0.049,0.266,0.0,0.001,27806.0,11143.0,1.0
p_source[8],0.245,0.015,0.215,0.276,0.0,0.0,23373.0,11707.0,1.0
p_source[9],0.257,0.015,0.228,0.288,0.0,0.0,20912.0,11844.0,1.0
p_source[10],0.3,0.018,0.267,0.336,0.0,0.0,22932.0,11310.0,1.0
p_source[11],0.297,0.02,0.258,0.337,0.0,0.0,26384.0,11330.0,1.0
p_source[12],0.356,0.026,0.305,0.406,0.0,0.0,32728.0,11494.0,1.0
p_source[13],0.154,0.026,0.106,0.206,0.0,0.0,41304.0,10949.0,1.0
p_source[14],0.214,0.051,0.117,0.313,0.0,0.0,32749.0,11159.0,1.0
p_source[15],0.145,0.018,0.111,0.18,0.0,0.0,40016.0,10721.0,1.0
p_source[16],0.179,0.013,0.154,0.205,0.0,0.0,21468.0,10566.0,1.0
p_source[17],0.157,0.011,0.135,0.178,0.0,0.0,19316.0,10726.0,1.0
p_source[18],0.096,0.046,0.024,0.19,0.0,0.001,26807.0,11212.0,1.0
p_source[19],0.055,0.011,0.036,0.076,0.0,0.0,40352.0,11058.0,1.0
p_source[20],0.06,0.011,0.039,0.082,0.0,0.0,35380.0,10734.0,1.0
p_source[21],0.092,0.022,0.053,0.137,0.0,0.0,41012.0,11789.0,1.0
p_source[22],0.126,0.032,0.066,0.19,0.0,0.0,37606.0,10183.0,1.0
p_source[23],0.179,0.04,0.106,0.26,0.0,0.0,36379.0,11580.0,1.0
p_source[24],0.331,0.068,0.206,0.468,0.0,0.001,37809.0,10568.0,1.0
p_source[25],0.269,0.065,0.146,0.396,0.0,0.001,40802.0,10977.0,1.0
p_source[26],0.201,0.061,0.092,0.323,0.0,0.001,27648.0,11598.0,1.0
p_source[27],0.261,0.091,0.101,0.445,0.001,0.001,31901.0,11508.0,1.0
p_source[28],0.256,0.089,0.096,0.431,0.001,0.001,26018.0,11660.0,1.0
p_source[29],0.247,0.09,0.091,0.426,0.001,0.001,28070.0,10593.0,1.0
p_source[30],0.192,0.071,0.068,0.333,0.0,0.001,28749.0,10942.0,1.0
p_source[31],0.29,0.091,0.127,0.472,0.001,0.001,25547.0,11206.0,1.0
p_source[32],0.261,0.078,0.122,0.422,0.0,0.001,31761.0,11697.0,1.0
p_source[33],0.198,0.06,0.088,0.318,0.0,0.001,32865.0,12375.0,1.0
p_source[34],0.144,0.022,0.103,0.187,0.0,0.0,43326.0,11886.0,1.0
p_source[35],0.247,0.038,0.174,0.324,0.0,0.0,36274.0,9582.0,1.0
p_source[36],0.234,0.028,0.181,0.29,0.0,0.0,39114.0,10595.0,1.0
p_source[37],0.213,0.032,0.154,0.277,0.0,0.0,39627.0,11394.0,1.0
p_source[38],0.237,0.032,0.176,0.301,0.0,0.0,41634.0,11535.0,1.0
p_source[39],0.229,0.018,0.194,0.265,0.0,0.0,37306.0,11225.0,1.0
p_source[40],0.186,0.017,0.153,0.219,0.0,0.0,36833.0,11380.0,1.0
p_source[41],0.177,0.016,0.145,0.209,0.0,0.0,41028.0,10919.0,1.0
p_source[42],0.147,0.017,0.116,0.182,0.0,0.0,43010.0,10646.0,1.0
p_source[43],0.131,0.014,0.104,0.161,0.0,0.0,38618.0,11424.0,1.0
p_source[44],0.143,0.011,0.121,0.164,0.0,0.0,19613.0,10796.0,1.0
p_source[45],0.156,0.009,0.138,0.175,0.0,0.0,15670.0,11259.0,1.0
p_source[46],0.125,0.008,0.109,0.141,0.0,0.0,17303.0,11332.0,1.0
p_source[47],0.109,0.011,0.089,0.13,0.0,0.0,25156.0,11435.0,1.0
p_source[48],0.133,0.013,0.108,0.16,0.0,0.0,28308.0,11677.0,1.0
p_source[49],0.554,0.065,0.43,0.683,0.0,0.001,36233.0,11287.0,1.0
p_source[50],0.5,0.047,0.404,0.589,0.0,0.0,32907.0,11474.0,1.0
p_source[51],0.492,0.041,0.416,0.575,0.0,0.0,29728.0,12848.0,1.0
p_source[52],0.462,0.039,0.388,0.539,0.0,0.0,32218.0,12782.0,1.0
p_source[53],0.584,0.044,0.498,0.671,0.0,0.0,29851.0,12003.0,1.0
p_source[54],0.25,0.031,0.189,0.311,0.0,0.0,40365.0,11771.0,1.0
p_source[55],0.19,0.021,0.148,0.231,0.0,0.0,35663.0,11713.0,1.0
p_source[56],0.214,0.018,0.177,0.249,0.0,0.0,35164.0,11340.0,1.0
p_source[57],0.151,0.032,0.089,0.215,0.0,0.0,36665.0,10530.0,1.0
p_source[58],0.237,0.022,0.195,0.282,0.0,0.0,34227.0,11591.0,1.0
p_source[59],0.186,0.029,0.132,0.243,0.0,0.0,37281.0,11352.0,1.0
p_source[60],0.142,0.032,0.081,0.203,0.0,0.0,25978.0,11335.0,1.0
p_source[61],0.27,0.016,0.24,0.301,0.0,0.0,20886.0,11968.0,1.0
p_source[62],0.213,0.016,0.182,0.244,0.0,0.0,27340.0,11436.0,1.0
p_source[63],0.196,0.018,0.164,0.232,0.0,0.0,34193.0,12657.0,1.0
p_source[64],0.17,0.013,0.146,0.197,0.0,0.0,24237.0,11023.0,1.0
p_source[65],0.211,0.011,0.189,0.233,0.0,0.0,17432.0,10889.0,1.0
p_source[66],0.204,0.012,0.181,0.227,0.0,0.0,18270.0,11437.0,1.0
p_source[67],0.287,0.015,0.26,0.318,0.0,0.0,18695.0,10827.0,1.0
p_source[68],0.449,0.015,0.418,0.476,0.0,0.0,16384.0,12891.0,1.0
p_source[69],0.11,0.01,0.092,0.129,0.0,0.0,34651.0,11338.0,1.0
p_source[70],0.121,0.012,0.098,0.143,0.0,0.0,32886.0,11402.0,1.0
p_source[71],0.143,0.011,0.123,0.164,0.0,0.0,30807.0,11735.0,1.0
p_source[72],0.127,0.013,0.102,0.155,0.0,0.0,42469.0,11579.0,1.0
p_source[73],0.146,0.016,0.115,0.177,0.0,0.0,42199.0,12083.0,1.0
p_source[74],0.146,0.043,0.073,0.234,0.0,0.0,32274.0,11119.0,1.0
p_source[75],0.092,0.028,0.043,0.149,0.0,0.0,30223.0,11571.0,1.0
p_source[76],0.1,0.032,0.043,0.162,0.0,0.0,34733.0,10726.0,1.0
p_source[77],0.115,0.035,0.054,0.185,0.0,0.0,36429.0,11239.0,1.0
p_source[78],0.096,0.031,0.042,0.156,0.0,0.0,36345.0,11987.0,1.0
p_source[79],0.076,0.017,0.043,0.11,0.0,0.0,34096.0,11212.0,1.0
p_source[80],0.11,0.018,0.075,0.146,0.0,0.0,37639.0,12008.0,1.0
p_source[81],0.124,0.019,0.088,0.161,0.0,0.0,37067.0,12250.0,1.0
p_source[82],0.088,0.017,0.056,0.121,0.0,0.0,35653.0,11708.0,1.0
p_source[83],0.062,0.014,0.036,0.09,0.0,0.0,29943.0,11193.0,1.0
p_source[84],0.379,0.105,0.183,0.584,0.001,0.001,31188.0,12595.0,1.0
p_source[85],0.328,0.074,0.187,0.475,0.0,0.001,35624.0,10949.0,1.0
p_source[86],0.27,0.052,0.169,0.371,0.0,0.0,38205.0,11139.0,1.0
p_source[87],0.29,0.055,0.187,0.403,0.0,0.001,35311.0,11381.0,1.0
p_source[88],0.339,0.048,0.243,0.432,0.0,0.0,33832.0,12087.0,1.0
p_source[89],0.063,0.028,0.017,0.12,0.0,0.0,35228.0,11938.0,1.0
p_source[90],0.078,0.038,0.019,0.151,0.0,0.0,30572.0,11573.0,1.0
p_source[91],0.289,0.034,0.222,0.357,0.0,0.0,34728.0,10756.0,1.0
p_source[92],0.239,0.041,0.16,0.319,0.0,0.0,38083.0,10485.0,1.0
p_source[93],0.122,0.017,0.089,0.155,0.0,0.0,42580.0,10762.0,1.0
p_source[94],0.084,0.012,0.061,0.109,0.0,0.0,38146.0,11109.0,1.0
p_source[95],0.057,0.008,0.042,0.071,0.0,0.0,34956.0,11202.0,1.0
p_source[96],0.117,0.016,0.087,0.148,0.0,0.0,37581.0,10811.0,1.0
p_source[97],0.104,0.017,0.073,0.138,0.0,0.0,38161.0,10544.0,1.0
p_source[98],0.333,0.069,0.199,0.467,0.0,0.001,36595.0,11904.0,1.0
p_source[99],0.367,0.036,0.295,0.437,0.0,0.0,33664.0,11221.0,1.0
p_source[100],0.343,0.038,0.27,0.416,0.0,0.0,36455.0,11354.0,1.0
p_source[101],0.316,0.029,0.26,0.374,0.0,0.0,33513.0,11157.0,1.0
p_source[102],0.314,0.026,0.265,0.364,0.0,0.0,29457.0,12190.0,1.0
p_source[103],0.357,0.028,0.303,0.411,0.0,0.0,31556.0,11455.0,1.0
p_source[104],0.089,0.013,0.064,0.114,0.0,0.0,36483.0,11661.0,1.0
p_source[105],0.169,0.017,0.137,0.202,0.0,0.0,28141.0,12038.0,1.0
p_source[106],0.118,0.024,0.072,0.167,0.0,0.0,36612.0,10182.0,1.0
p_source[107],0.171,0.019,0.132,0.207,0.0,0.0,29233.0,11734.0,1.0
p_source[108],0.132,0.019,0.095,0.17,0.0,0.0,36229.0,11631.0,1.0
p_source[109],0.194,0.07,0.074,0.333,0.0,0.001,33355.0,11717.0,1.0
p_source[110],0.245,0.07,0.118,0.382,0.0,0.001,32571.0,11343.0,1.0
p_source[111],0.209,0.059,0.1,0.325,0.0,0.001,34835.0,11339.0,1.0
p_source[112],0.285,0.063,0.165,0.408,0.0,0.001,37088.0,10895.0,1.0
p_source[113],0.289,0.069,0.161,0.425,0.0,0.001,37088.0,10679.0,1.0
p_source[114],0.151,0.056,0.056,0.264,0.0,0.001,32722.0,11587.0,1.0
p_source[115],0.339,0.063,0.212,0.458,0.0,0.001,38052.0,11831.0,1.0
p_source[116],0.067,0.03,0.02,0.127,0.0,0.0,29605.0,11095.0,1.0
p_source[117],0.337,0.048,0.248,0.436,0.0,0.0,33000.0,11802.0,1.0
p_source[118],0.444,0.061,0.324,0.559,0.0,0.001,32313.0,11024.0,1.0
p_source[119],0.394,0.079,0.238,0.545,0.0,0.001,27278.0,10863.0,1.0
p_source[120],0.06,0.015,0.033,0.092,0.0,0.0,35050.0,10852.0,1.0
p_source[121],0.072,0.017,0.039,0.106,0.0,0.0,36223.0,11602.0,1.0
p_source[122],0.058,0.015,0.03,0.087,0.0,0.0,36133.0,11977.0,1.0
p_source[123],0.078,0.021,0.038,0.12,0.0,0.0,36569.0,11638.0,1.0
p_source[124],0.07,0.02,0.034,0.111,0.0,0.0,36715.0,11673.0,1.0
p_source[125],0.294,0.052,0.197,0.396,0.0,0.0,36206.0,13199.0,1.0
p_source[126],0.334,0.045,0.246,0.422,0.0,0.0,30582.0,12862.0,1.0
p_source[127],0.287,0.055,0.178,0.393,0.0,0.0,33747.0,11766.0,1.0
p_source[128],0.315,0.027,0.263,0.368,0.0,0.0,18090.0,13250.0,1.0
p_source[129],0.294,0.045,0.207,0.384,0.0,0.0,31142.0,11725.0,1.0
p_source[130],0.23,0.027,0.18,0.284,0.0,0.0,33527.0,12267.0,1.0
p_source[131],0.163,0.03,0.106,0.223,0.0,0.0,39712.0,10571.0,1.0
p_source[132],0.224,0.034,0.158,0.291,0.0,0.0,38226.0,11261.0,1.0
p_source[133],0.24,0.037,0.17,0.312,0.0,0.0,39045.0,11920.0,1.0
p_source[134],0.326,0.061,0.208,0.445,0.0,0.001,36544.0,11061.0,1.0
p_source[135],0.107,0.007,0.093,0.121,0.0,0.0,15952.0,11866.0,1.0
p_source[136],0.078,0.007,0.065,0.091,0.0,0.0,19400.0,11282.0,1.0
p_source[137],0.054,0.005,0.044,0.064,0.0,0.0,21076.0,11822.0,1.0
p_source[138],0.048,0.004,0.039,0.057,0.0,0.0,19358.0,10827.0,1.0
p_source[139],0.049,0.005,0.038,0.059,0.0,0.0,24013.0,11362.0,1.0
p_source[140],0.154,0.022,0.11,0.197,0.0,0.0,28176.0,12264.0,1.0
p_source[141],0.156,0.022,0.115,0.201,0.0,0.0,29516.0,12783.0,1.0
p_source[142],0.132,0.021,0.093,0.175,0.0,0.0,31860.0,11772.0,1.0
p_source[143],0.127,0.026,0.081,0.18,0.0,0.0,39707.0,11588.0,1.0
p_source[144],0.151,0.028,0.1,0.207,0.0,0.0,33794.0,11282.0,1.0
p_source[145],0.095,0.026,0.046,0.147,0.0,0.0,34463.0,9744.0,1.0
p_source[146],0.15,0.038,0.08,0.224,0.0,0.0,32398.0,10064.0,1.0
p_source[147],0.079,0.026,0.032,0.13,0.0,0.0,30635.0,10872.0,1.0
p_source[148],0.115,0.033,0.057,0.183,0.0,0.0,36739.0,10957.0,1.0
p_source[149],0.134,0.029,0.08,0.192,0.0,0.0,37539.0,11441.0,1.0
p_source[150],0.158,0.009,0.14,0.176,0.0,0.0,20059.0,11370.0,1.0
p_source[151],0.117,0.009,0.099,0.136,0.0,0.0,25698.0,11946.0,1.0
p_source[152],0.105,0.008,0.09,0.122,0.0,0.0,25513.0,11567.0,1.0
p_source[153],0.076,0.009,0.058,0.093,0.0,0.0,35759.0,11705.0,1.0
p_source[154],0.12,0.013,0.096,0.146,0.0,0.0,35748.0,10181.0,1.0
p_source[155],0.084,0.016,0.056,0.116,0.0,0.0,19257.0,12484.0,1.0
p_source[156],0.238,0.062,0.118,0.358,0.0,0.001,31754.0,12427.0,1.0
p_source[157],0.196,0.051,0.102,0.298,0.0,0.0,27137.0,12064.0,1.0
p_source[158],0.249,0.061,0.135,0.371,0.0,0.001,26692.0,11189.0,1.0
p_source[159],0.243,0.06,0.134,0.364,0.0,0.001,31071.0,11804.0,1.0
p_source[160],0.221,0.058,0.115,0.336,0.0,0.001,29270.0,11887.0,1.0
p_source[161],0.279,0.058,0.17,0.392,0.0,0.001,27748.0,11890.0,1.0
p_source[162],0.35,0.071,0.214,0.487,0.0,0.001,28656.0,11630.0,1.0
p_source[163],0.282,0.067,0.157,0.413,0.0,0.001,29601.0,11114.0,1.0
p_source[164],0.279,0.066,0.156,0.411,0.0,0.001,24859.0,11653.0,1.0
p_source[165],0.289,0.067,0.165,0.425,0.0,0.001,26479.0,11472.0,1.0
p_source[166],0.257,0.017,0.225,0.291,0.0,0.0,25817.0,11274.0,1.0
