,mean,sd,hdi_2.5%,hdi_97.5%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
p_source[649],0.197,0.012,0.173,0.222,0.0,0.0,23146.0,11073.0,1.0
p_source[650],0.188,0.012,0.165,0.211,0.0,0.0,23613.0,10853.0,1.0
p_source[651],0.202,0.014,0.176,0.231,0.0,0.0,24430.0,11535.0,1.0
p_source[652],0.155,0.019,0.119,0.192,0.0,0.0,27777.0,12273.0,1.0
p_source[653],0.192,0.024,0.147,0.24,0.0,0.0,25758.0,11109.0,1.0
p_source[654],0.252,0.024,0.205,0.297,0.0,0.0,27794.0,11077.0,1.0
p_source[655],0.201,0.013,0.176,0.226,0.0,0.0,23667.0,12334.0,1.0
p_source[656],0.171,0.015,0.142,0.202,0.0,0.0,27348.0,11773.0,1.0
p_source[657],0.079,0.01,0.059,0.099,0.0,0.0,26359.0,11580.0,1.0
p_source[658],0.094,0.013,0.069,0.12,0.0,0.0,29242.0,10680.0,1.0
p_source[659],0.117,0.026,0.068,0.169,0.0,0.0,27248.0,11137.0,1.0
p_source[660],0.113,0.015,0.085,0.144,0.0,0.0,28837.0,12076.0,1.0
p_source[661],0.176,0.013,0.152,0.201,0.0,0.0,23513.0,11923.0,1.0
p_source[662],0.105,0.01,0.084,0.124,0.0,0.0,24814.0,11704.0,1.0
p_source[663],0.114,0.012,0.09,0.137,0.0,0.0,25645.0,11283.0,1.0
p_source[664],0.144,0.034,0.077,0.21,0.0,0.0,24513.0,10911.0,1.0
p_source[665],0.116,0.032,0.06,0.179,0.0,0.0,25952.0,10929.0,1.0
p_source[666],0.132,0.015,0.103,0.162,0.0,0.0,24931.0,11776.0,1.0
p_source[667],0.176,0.018,0.14,0.212,0.0,0.0,28907.0,11420.0,1.0
p_source[668],0.213,0.02,0.174,0.253,0.0,0.0,26634.0,12517.0,1.0
p_source[669],0.251,0.018,0.215,0.286,0.0,0.0,24030.0,12038.0,1.0
p_source[670],0.278,0.023,0.233,0.324,0.0,0.0,26874.0,12405.0,1.0
p_source[671],0.246,0.028,0.191,0.303,0.0,0.0,25231.0,10832.0,1.0
p_source[672],0.055,0.018,0.024,0.09,0.0,0.0,25978.0,12321.0,1.0
p_source[673],0.062,0.017,0.031,0.097,0.0,0.0,22736.0,11329.0,1.0
p_source[674],0.079,0.017,0.048,0.113,0.0,0.0,23741.0,11980.0,1.0
p_source[675],0.048,0.013,0.025,0.073,0.0,0.0,24692.0,11747.0,1.0
p_source[676],0.049,0.013,0.025,0.075,0.0,0.0,22033.0,12163.0,1.0
p_source[677],0.046,0.014,0.021,0.075,0.0,0.0,24716.0,11376.0,1.0
p_source[678],0.066,0.019,0.031,0.102,0.0,0.0,22819.0,11275.0,1.0
p_source[679],0.051,0.016,0.023,0.082,0.0,0.0,22930.0,11567.0,1.0
p_source[680],0.07,0.019,0.035,0.106,0.0,0.0,24900.0,11554.0,1.0
p_source[681],0.041,0.012,0.019,0.066,0.0,0.0,21495.0,11739.0,1.0
p_source[682],0.071,0.007,0.058,0.086,0.0,0.0,23884.0,11823.0,1.0
p_source[683],0.037,0.006,0.026,0.049,0.0,0.0,26792.0,11178.0,1.0
p_source[684],0.089,0.007,0.076,0.103,0.0,0.0,22966.0,11116.0,1.0
p_source[685],0.118,0.009,0.1,0.135,0.0,0.0,21623.0,11540.0,1.0
p_source[686],0.04,0.007,0.027,0.054,0.0,0.0,26166.0,10941.0,1.0
p_source[687],0.059,0.011,0.038,0.083,0.0,0.0,25227.0,11831.0,1.0
p_source[688],0.083,0.017,0.053,0.116,0.0,0.0,23468.0,11746.0,1.0
p_source[689],0.088,0.016,0.057,0.119,0.0,0.0,24056.0,12062.0,1.0
p_source[690],0.112,0.018,0.078,0.148,0.0,0.0,24298.0,13222.0,1.0
p_source[691],0.074,0.014,0.049,0.101,0.0,0.0,23718.0,11991.0,1.0
p_source[692],0.292,0.04,0.212,0.369,0.0,0.0,24759.0,12439.0,1.0
p_source[693],0.242,0.027,0.191,0.295,0.0,0.0,21056.0,12730.0,1.0
p_source[694],0.174,0.022,0.133,0.22,0.0,0.0,22937.0,12877.0,1.0
p_source[695],0.27,0.027,0.218,0.323,0.0,0.0,20645.0,12300.0,1.0
p_source[696],0.161,0.026,0.11,0.212,0.0,0.0,25943.0,11653.0,1.0
p_source[697],0.101,0.009,0.084,0.12,0.0,0.0,23663.0,11295.0,1.0
p_source[698],0.14,0.008,0.125,0.157,0.0,0.0,17425.0,11724.0,1.0
p_source[699],0.114,0.007,0.101,0.127,0.0,0.0,18685.0,11544.0,1.0
p_source[700],0.2,0.01,0.181,0.219,0.0,0.0,18604.0,12348.0,1.0
p_source[701],0.057,0.008,0.042,0.072,0.0,0.0,26299.0,11227.0,1.0
p_source[702],0.077,0.037,0.02,0.149,0.0,0.0,21331.0,10730.0,1.0
p_source[703],0.098,0.043,0.03,0.185,0.0,0.0,18527.0,11515.0,1.0
p_source[704],0.122,0.052,0.033,0.222,0.0,0.001,21234.0,11031.0,1.0
p_source[705],0.104,0.045,0.031,0.192,0.0,0.0,20068.0,11374.0,1.0
p_source[706],0.128,0.03,0.073,0.187,0.0,0.0,23192.0,10701.0,1.0
p_source[707],0.068,0.03,0.02,0.129,0.0,0.0,20963.0,10914.0,1.0
p_source[708],0.086,0.033,0.031,0.153,0.0,0.0,22495.0,11408.0,1.0
p_source[709],0.078,0.032,0.023,0.142,0.0,0.0,22761.0,10651.0,1.0
p_source[710],0.108,0.043,0.036,0.195,0.0,0.0,19831.0,10712.0,1.0
p_source[711],0.115,0.044,0.041,0.203,0.0,0.0,21263.0,10966.0,1.0
p_source[712],0.112,0.04,0.041,0.189,0.0,0.0,22252.0,11545.0,1.0
p_source[713],0.166,0.048,0.077,0.26,0.0,0.0,24534.0,11645.0,1.0
p_source[714],0.122,0.031,0.064,0.183,0.0,0.0,23459.0,12192.0,1.0
p_source[715],0.149,0.045,0.07,0.241,0.0,0.0,24654.0,12045.0,1.0
p_source[716],0.189,0.044,0.107,0.276,0.0,0.0,26641.0,12361.0,1.0
p_source[717],0.072,0.013,0.048,0.097,0.0,0.0,30398.0,11605.0,1.0
p_source[718],0.136,0.021,0.096,0.178,0.0,0.0,27061.0,10905.0,1.0
p_source[719],0.068,0.017,0.037,0.103,0.0,0.0,24337.0,10717.0,1.0
p_source[720],0.14,0.022,0.098,0.185,0.0,0.0,26525.0,10855.0,1.0
p_source[721],0.137,0.025,0.09,0.188,0.0,0.0,28687.0,11561.0,1.0
p_source[722],0.19,0.058,0.084,0.302,0.0,0.001,23176.0,12204.0,1.0
p_source[723],0.18,0.041,0.103,0.261,0.0,0.0,25426.0,12259.0,1.0
p_source[724],0.086,0.019,0.05,0.123,0.0,0.0,25404.0,10199.0,1.0
p_source[725],0.167,0.02,0.128,0.207,0.0,0.0,27308.0,12224.0,1.0
p_source[726],0.22,0.068,0.104,0.359,0.0,0.001,21989.0,11696.0,1.0
p_source[727],0.223,0.066,0.104,0.356,0.0,0.001,19948.0,12696.0,1.0
p_source[728],0.209,0.057,0.106,0.322,0.0,0.001,22372.0,11066.0,1.0
p_source[729],0.054,0.011,0.035,0.075,0.0,0.0,29268.0,11341.0,1.0
p_source[730],0.157,0.012,0.134,0.182,0.0,0.0,22491.0,11294.0,1.0
p_source[731],0.153,0.01,0.134,0.175,0.0,0.0,20778.0,11325.0,1.0
p_source[732],0.169,0.014,0.142,0.197,0.0,0.0,25609.0,9805.0,1.0
p_source[733],0.076,0.022,0.035,0.119,0.0,0.0,25847.0,11844.0,1.0
p_source[734],0.265,0.032,0.204,0.327,0.0,0.0,26282.0,12075.0,1.0
p_source[735],0.223,0.027,0.172,0.277,0.0,0.0,26661.0,11986.0,1.0
p_source[736],0.298,0.031,0.24,0.359,0.0,0.0,25420.0,11256.0,1.0
p_source[737],0.27,0.029,0.215,0.327,0.0,0.0,25493.0,12076.0,1.0
p_source[738],0.328,0.03,0.273,0.388,0.0,0.0,23628.0,11886.0,1.0
p_source[739],0.163,0.053,0.069,0.268,0.0,0.001,20316.0,10311.0,1.0
p_source[740],0.084,0.019,0.048,0.122,0.0,0.0,27783.0,11552.0,1.0
p_source[741],0.088,0.023,0.047,0.136,0.0,0.0,27201.0,11382.0,1.0
p_source[742],0.117,0.027,0.068,0.172,0.0,0.0,27870.0,10937.0,1.0
p_source[743],0.105,0.028,0.052,0.159,0.0,0.0,26717.0,11013.0,1.0
p_source[744],0.178,0.061,0.073,0.305,0.0,0.001,23454.0,11068.0,1.0
p_source[745],0.038,0.013,0.015,0.064,0.0,0.0,22577.0,11226.0,1.0
p_source[746],0.077,0.016,0.048,0.111,0.0,0.0,27378.0,11459.0,1.0
p_source[747],0.06,0.015,0.031,0.089,0.0,0.0,23984.0,10944.0,1.0
p_source[748],0.077,0.019,0.043,0.114,0.0,0.0,24792.0,10778.0,1.0
p_source[749],0.099,0.024,0.056,0.148,0.0,0.0,27181.0,10270.0,1.0
p_source[750],0.164,0.026,0.115,0.214,0.0,0.0,27205.0,11939.0,1.0
p_source[751],0.236,0.034,0.172,0.304,0.0,0.0,29230.0,11707.0,1.0
p_source[752],0.261,0.027,0.21,0.316,0.0,0.0,26223.0,12190.0,1.0
p_source[753],0.289,0.036,0.218,0.357,0.0,0.0,27496.0,11215.0,1.0
p_source[754],0.224,0.045,0.141,0.314,0.0,0.0,25905.0,11121.0,1.0
p_source[755],0.105,0.042,0.034,0.188,0.0,0.0,24425.0,11469.0,1.0
p_source[756],0.097,0.035,0.036,0.167,0.0,0.0,26612.0,11763.0,1.0
p_source[757],0.071,0.025,0.028,0.123,0.0,0.0,24160.0,11766.0,1.0
p_source[758],0.14,0.059,0.039,0.256,0.0,0.001,20852.0,10398.0,1.0
p_source[759],0.143,0.06,0.043,0.264,0.0,0.001,23392.0,10899.0,1.0
p_source[760],0.07,0.007,0.057,0.084,0.0,0.0,25474.0,11144.0,1.0
p_source[761],0.102,0.011,0.083,0.124,0.0,0.0,25675.0,11138.0,1.0
p_source[762],0.138,0.011,0.116,0.16,0.0,0.0,23258.0,11483.0,1.0
p_source[763],0.178,0.013,0.151,0.203,0.0,0.0,20853.0,11711.0,1.0
p_source[764],0.14,0.013,0.116,0.167,0.0,0.0,25830.0,12084.0,1.0
p_source[765],0.133,0.011,0.112,0.154,0.0,0.0,17236.0,11156.0,1.0
p_source[766],0.207,0.013,0.181,0.234,0.0,0.0,16973.0,10942.0,1.0
p_source[767],0.191,0.011,0.17,0.213,0.0,0.0,16579.0,11868.0,1.0
p_source[768],0.257,0.014,0.228,0.284,0.0,0.0,17421.0,12505.0,1.0
p_source[769],0.296,0.016,0.265,0.327,0.0,0.0,16984.0,11475.0,1.0
p_source[770],0.157,0.074,0.034,0.304,0.0,0.001,23848.0,10166.0,1.0
p_source[771],0.227,0.043,0.143,0.311,0.0,0.0,24776.0,11022.0,1.0
p_source[772],0.155,0.052,0.062,0.259,0.0,0.0,22399.0,11551.0,1.0
p_source[773],0.112,0.024,0.067,0.161,0.0,0.0,26789.0,9028.0,1.0
p_source[774],0.181,0.021,0.14,0.223,0.0,0.0,25952.0,10449.0,1.0
p_source[775],0.217,0.028,0.165,0.273,0.0,0.0,26468.0,10865.0,1.0
p_source[776],0.166,0.066,0.056,0.298,0.001,0.001,16221.0,11680.0,1.0
p_source[777],0.21,0.08,0.073,0.368,0.001,0.001,18466.0,10463.0,1.0
p_source[778],0.136,0.054,0.042,0.244,0.0,0.001,19142.0,11102.0,1.0
p_source[779],0.144,0.059,0.044,0.259,0.0,0.001,18584.0,11009.0,1.0
p_source[780],0.123,0.019,0.087,0.161,0.0,0.0,26635.0,11735.0,1.0
p_source[781],0.131,0.039,0.06,0.207,0.0,0.0,24262.0,11509.0,1.0
p_source[782],0.116,0.038,0.048,0.19,0.0,0.0,24237.0,10739.0,1.0
p_source[783],0.186,0.045,0.1,0.274,0.0,0.0,24991.0,10668.0,1.0
p_source[784],0.14,0.012,0.116,0.164,0.0,0.0,19633.0,11338.0,1.0
p_source[785],0.158,0.012,0.134,0.182,0.0,0.0,18078.0,11202.0,1.0
p_source[786],0.196,0.016,0.166,0.227,0.0,0.0,19667.0,10852.0,1.0
p_source[787],0.251,0.023,0.208,0.296,0.0,0.0,20265.0,10923.0,1.0
p_source[788],0.171,0.02,0.132,0.209,0.0,0.0,22200.0,10810.0,1.0
p_source[789],0.223,0.023,0.178,0.269,0.0,0.0,23674.0,12149.0,1.0
p_source[790],0.184,0.025,0.137,0.233,0.0,0.0,25825.0,12510.0,1.0
p_source[791],0.167,0.021,0.125,0.208,0.0,0.0,27545.0,11687.0,1.0
p_source[792],0.189,0.025,0.14,0.236,0.0,0.0,27807.0,12390.0,1.0
p_source[793],0.129,0.02,0.091,0.168,0.0,0.0,28469.0,12019.0,1.0
p_source[794],0.095,0.017,0.064,0.128,0.0,0.0,27479.0,10225.0,1.0
p_source[795],0.131,0.019,0.094,0.168,0.0,0.0,27441.0,12246.0,1.0
p_source[796],0.165,0.019,0.128,0.204,0.0,0.0,27538.0,12029.0,1.0
p_source[797],0.165,0.025,0.118,0.216,0.0,0.0,29400.0,11807.0,1.0
p_source[798],0.128,0.024,0.082,0.175,0.0,0.0,26086.0,11385.0,1.0
p_source[799],0.123,0.008,0.107,0.138,0.0,0.0,20485.0,11262.0,1.0
p_source[800],0.154,0.011,0.132,0.176,0.0,0.0,22487.0,10562.0,1.0
p_source[801],0.189,0.013,0.164,0.214,0.0,0.0,21641.0,10720.0,1.0
p_source[802],0.164,0.012,0.139,0.188,0.0,0.0,25619.0,10550.0,1.0
p_source[803],0.127,0.012,0.104,0.149,0.0,0.0,26179.0,10941.0,1.0
p_source[804],0.036,0.014,0.013,0.065,0.0,0.0,25298.0,12430.0,1.0
p_source[805],0.048,0.017,0.017,0.082,0.0,0.0,25375.0,11528.0,1.0
p_source[806],0.082,0.042,0.019,0.166,0.0,0.0,23985.0,10547.0,1.0
p_source[807],0.092,0.048,0.017,0.186,0.0,0.001,22657.0,11662.0,1.0
p_source[808],0.086,0.045,0.018,0.175,0.0,0.0,24600.0,12714.0,1.0
p_source[809],0.149,0.022,0.108,0.194,0.0,0.0,26586.0,10936.0,1.0
p_source[810],0.185,0.03,0.128,0.245,0.0,0.0,31142.0,11530.0,1.0
p_source[811],0.243,0.03,0.185,0.301,0.0,0.0,27533.0,11840.0,1.0
p_source[812],0.369,0.029,0.314,0.426,0.0,0.0,24880.0,11093.0,1.0
p_source[813],0.339,0.026,0.291,0.392,0.0,0.0,27169.0,11539.0,1.0
p_source[814],0.267,0.054,0.164,0.371,0.0,0.0,23130.0,11769.0,1.0
p_source[815],0.31,0.039,0.237,0.386,0.0,0.0,27564.0,12602.0,1.0
p_source[816],0.252,0.052,0.156,0.354,0.0,0.0,25047.0,11603.0,1.0
p_source[817],0.248,0.033,0.184,0.311,0.0,0.0,27101.0,13043.0,1.0
p_source[818],0.255,0.026,0.205,0.305,0.0,0.0,21680.0,12927.0,1.0
p_source[819],0.087,0.009,0.071,0.104,0.0,0.0,21470.0,11671.0,1.0
p_source[820],0.148,0.013,0.123,0.175,0.0,0.0,20324.0,11840.0,1.0
p_source[821],0.135,0.011,0.114,0.156,0.0,0.0,18438.0,10699.0,1.0
p_source[822],0.135,0.011,0.113,0.158,0.0,0.0,19274.0,11627.0,1.0
p_source[823],0.103,0.011,0.081,0.125,0.0,0.0,21353.0,11482.0,1.0
p_source[824],0.079,0.039,0.021,0.157,0.0,0.0,22378.0,11252.0,1.0
p_source[825],0.092,0.041,0.027,0.176,0.0,0.0,23490.0,12171.0,1.0
p_source[826],0.135,0.051,0.049,0.236,0.0,0.0,22745.0,11332.0,1.0
p_source[827],0.101,0.041,0.03,0.179,0.0,0.0,24910.0,11648.0,1.0
p_source[828],0.054,0.019,0.021,0.091,0.0,0.0,22296.0,11818.0,1.0
p_source[829],0.205,0.06,0.095,0.323,0.0,0.001,19323.0,10820.0,1.0
p_source[830],0.261,0.063,0.14,0.385,0.0,0.001,20344.0,10655.0,1.0
p_source[831],0.231,0.055,0.132,0.342,0.0,0.0,20641.0,10966.0,1.0
p_source[832],0.309,0.076,0.165,0.457,0.001,0.001,21243.0,11953.0,1.0
p_source[833],0.26,0.07,0.127,0.396,0.0,0.001,20270.0,11223.0,1.0
p_source[834],0.069,0.007,0.056,0.083,0.0,0.0,28168.0,11530.0,1.0
p_source[835],0.1,0.008,0.084,0.116,0.0,0.0,26866.0,11948.0,1.0
p_source[836],0.111,0.008,0.095,0.126,0.0,0.0,24368.0,11765.0,1.0
p_source[837],0.131,0.014,0.105,0.159,0.0,0.0,26400.0,11346.0,1.0
p_source[838],0.062,0.019,0.029,0.099,0.0,0.0,17111.0,11053.0,1.0
p_source[839],0.101,0.026,0.052,0.152,0.0,0.0,25080.0,10453.0,1.0
p_source[840],0.139,0.034,0.075,0.204,0.0,0.0,26921.0,11992.0,1.0
p_source[841],0.129,0.033,0.067,0.194,0.0,0.0,25334.0,10981.0,1.0
p_source[842],0.118,0.032,0.061,0.181,0.0,0.0,26863.0,11451.0,1.0
p_source[843],0.178,0.038,0.108,0.254,0.0,0.0,26404.0,11649.0,1.0
p_source[844],0.108,0.017,0.076,0.14,0.0,0.0,24012.0,12742.0,1.0
p_source[845],0.112,0.015,0.084,0.143,0.0,0.0,23382.0,12231.0,1.0
p_source[846],0.104,0.015,0.075,0.135,0.0,0.0,25330.0,11608.0,1.0
p_source[847],0.125,0.018,0.089,0.159,0.0,0.0,26781.0,11183.0,1.0
p_source[848],0.332,0.073,0.191,0.473,0.0,0.001,25092.0,11428.0,1.0
p_source[849],0.231,0.078,0.094,0.391,0.001,0.001,22320.0,11911.0,1.0
p_source[850],0.343,0.107,0.143,0.547,0.001,0.001,24253.0,12146.0,1.0
p_source[851],0.284,0.089,0.127,0.462,0.001,0.001,22767.0,11779.0,1.0
p_source[852],0.302,0.093,0.129,0.483,0.001,0.001,21637.0,11085.0,1.0
p_source[853],0.219,0.063,0.105,0.345,0.0,0.001,20869.0,11789.0,1.0
p_source[854],0.311,0.038,0.237,0.384,0.0,0.0,23483.0,11532.0,1.0
p_source[855],0.156,0.064,0.048,0.285,0.0,0.001,19587.0,11104.0,1.0
p_source[856],0.015,0.002,0.011,0.019,0.0,0.0,25136.0,10768.0,1.0
p_source[857],0.019,0.003,0.014,0.024,0.0,0.0,27664.0,10910.0,1.0
p_source[858],0.023,0.003,0.017,0.029,0.0,0.0,25701.0,12629.0,1.0
p_source[859],0.032,0.004,0.025,0.039,0.0,0.0,25128.0,11181.0,1.0
p_source[860],0.027,0.004,0.02,0.034,0.0,0.0,23654.0,11433.0,1.0
p_source[861],0.168,0.057,0.068,0.281,0.0,0.001,23019.0,10842.0,1.0
p_source[862],0.181,0.053,0.088,0.291,0.0,0.0,22204.0,10693.0,1.0
p_source[863],0.228,0.071,0.105,0.374,0.0,0.001,24108.0,10868.0,1.0
p_source[864],0.22,0.036,0.153,0.294,0.0,0.0,27319.0,10967.0,1.0
p_source[865],0.163,0.021,0.121,0.205,0.0,0.0,27845.0,11391.0,1.0
p_source[866],0.231,0.032,0.169,0.294,0.0,0.0,29086.0,11052.0,1.0
p_source[867],0.257,0.029,0.202,0.315,0.0,0.0,27934.0,11491.0,1.0
p_source[868],0.247,0.031,0.188,0.309,0.0,0.0,28970.0,12270.0,1.0
p_source[869],0.257,0.037,0.184,0.328,0.0,0.0,28922.0,11256.0,1.0
p_source[870],0.093,0.01,0.073,0.114,0.0,0.0,24621.0,10824.0,1.0
p_source[871],0.1,0.011,0.078,0.121,0.0,0.0,27357.0,11275.0,1.0
p_source[872],0.103,0.011,0.083,0.124,0.0,0.0,25486.0,12098.0,1.0
p_source[873],0.114,0.012,0.091,0.139,0.0,0.0,23800.0,11599.0,1.0
p_source[874],0.113,0.013,0.089,0.138,0.0,0.0,27425.0,12059.0,1.0
p_source[875],0.182,0.015,0.153,0.213,0.0,0.0,28888.0,10737.0,1.0
p_source[876],0.148,0.017,0.118,0.183,0.0,0.0,27086.0,10495.0,1.0
p_source[877],0.194,0.019,0.158,0.232,0.0,0.0,27111.0,10313.0,1.0
p_source[878],0.148,0.019,0.112,0.186,0.0,0.0,29130.0,11373.0,1.0
p_source[879],0.149,0.019,0.112,0.185,0.0,0.0,26479.0,10764.0,1.0
p_source[880],0.198,0.008,0.183,0.215,0.0,0.0,17402.0,12236.0,1.0
p_source[881],0.183,0.009,0.165,0.201,0.0,0.0,19851.0,10964.0,1.0
p_source[882],0.237,0.01,0.216,0.257,0.0,0.0,17893.0,11052.0,1.0
p_source[883],0.204,0.012,0.181,0.227,0.0,0.0,20890.0,10394.0,1.0
p_source[884],0.231,0.015,0.201,0.259,0.0,0.0,23441.0,11649.0,1.0
p_source[885],0.079,0.032,0.026,0.141,0.0,0.0,21206.0,11741.0,1.0
p_source[886],0.223,0.048,0.132,0.319,0.0,0.0,21046.0,10721.0,1.0
p_source[887],0.278,0.052,0.182,0.385,0.0,0.0,21887.0,11813.0,1.0
p_source[888],0.324,0.073,0.187,0.467,0.0,0.001,22491.0,11013.0,1.0
p_source[889],0.299,0.048,0.207,0.394,0.0,0.0,24985.0,12045.0,1.0
p_source[890],0.229,0.043,0.148,0.316,0.0,0.0,24359.0,11913.0,1.0
p_source[891],0.11,0.024,0.065,0.159,0.0,0.0,24485.0,10990.0,1.0
p_source[892],0.116,0.025,0.071,0.166,0.0,0.0,27456.0,11370.0,1.0
p_source[893],0.134,0.028,0.081,0.19,0.0,0.0,25723.0,10762.0,1.0
p_source[894],0.135,0.032,0.076,0.199,0.0,0.0,27852.0,9813.0,1.0
p_source[895],0.352,0.04,0.273,0.429,0.0,0.0,25479.0,11605.0,1.0
p_source[896],0.166,0.03,0.107,0.224,0.0,0.0,28378.0,9957.0,1.0
p_source[897],0.202,0.036,0.132,0.272,0.0,0.0,25169.0,9754.0,1.0
p_source[898],0.163,0.031,0.104,0.225,0.0,0.0,29380.0,10739.0,1.0
p_source[899],0.125,0.028,0.071,0.179,0.0,0.0,28720.0,11286.0,1.0
p_source[900],0.16,0.027,0.11,0.215,0.0,0.0,26459.0,11491.0,1.0
p_source[901],0.134,0.016,0.102,0.166,0.0,0.0,26003.0,11953.0,1.0
p_source[902],0.192,0.02,0.152,0.233,0.0,0.0,24241.0,11151.0,1.0
p_source[903],0.233,0.021,0.192,0.275,0.0,0.0,22942.0,11497.0,1.0
p_source[904],0.27,0.029,0.215,0.327,0.0,0.0,28376.0,11025.0,1.0
p_source[905],0.168,0.022,0.125,0.212,0.0,0.0,29119.0,11104.0,1.0
p_source[906],0.17,0.015,0.141,0.2,0.0,0.0,20375.0,11401.0,1.0
p_source[907],0.161,0.013,0.136,0.186,0.0,0.0,19522.0,11768.0,1.0
p_source[908],0.1,0.017,0.066,0.133,0.0,0.0,25490.0,10975.0,1.0
p_source[909],0.188,0.013,0.162,0.215,0.0,0.0,19267.0,10886.0,1.0
p_source[910],0.158,0.015,0.131,0.188,0.0,0.0,20093.0,11275.0,1.0
p_source[911],0.17,0.036,0.103,0.241,0.0,0.0,26762.0,10683.0,1.0
p_source[912],0.183,0.047,0.097,0.277,0.0,0.0,22981.0,11444.0,1.0
p_source[913],0.173,0.039,0.102,0.251,0.0,0.0,26306.0,11505.0,1.0
p_source[914],0.141,0.054,0.048,0.249,0.0,0.001,19112.0,11627.0,1.0
p_source[915],0.153,0.061,0.049,0.273,0.0,0.001,22291.0,11180.0,1.0
p_source[916],0.059,0.03,0.013,0.117,0.0,0.0,21974.0,11744.0,1.0
p_source[917],0.062,0.031,0.014,0.124,0.0,0.0,23567.0,12574.0,1.0
p_source[918],0.061,0.03,0.015,0.121,0.0,0.0,22352.0,11951.0,1.0
p_source[919],0.057,0.011,0.036,0.08,0.0,0.0,24636.0,11477.0,1.0
p_source[920],0.043,0.009,0.026,0.06,0.0,0.0,26512.0,11221.0,1.0
p_source[921],0.085,0.011,0.063,0.107,0.0,0.0,27090.0,11972.0,1.0
p_source[922],0.091,0.011,0.069,0.112,0.0,0.0,28482.0,11882.0,1.0
p_source[923],0.092,0.014,0.067,0.12,0.0,0.0,27832.0,10787.0,1.0
p_source[924],0.109,0.066,0.009,0.234,0.001,0.001,17355.0,10789.0,1.0
p_source[925],0.139,0.033,0.081,0.206,0.0,0.0,10944.0,10921.0,1.0
p_source[926],0.111,0.015,0.083,0.14,0.0,0.0,16746.0,13514.0,1.0
p_source[927],0.074,0.018,0.041,0.109,0.0,0.0,10879.0,11095.0,1.0
p_source[928],0.144,0.02,0.108,0.184,0.0,0.0,25757.0,11554.0,1.0
p_source[929],0.169,0.023,0.126,0.216,0.0,0.0,25258.0,11106.0,1.0
p_source[930],0.157,0.025,0.107,0.204,0.0,0.0,28371.0,10524.0,1.0
p_source[931],0.148,0.019,0.113,0.187,0.0,0.0,24308.0,11303.0,1.0
p_source[932],0.156,0.02,0.117,0.196,0.0,0.0,24292.0,10289.0,1.0
p_source[933],0.069,0.038,0.013,0.143,0.0,0.0,21966.0,12736.0,1.0
p_source[934],0.08,0.023,0.039,0.128,0.0,0.0,26974.0,11639.0,1.0
p_source[935],0.12,0.035,0.056,0.189,0.0,0.0,23504.0,10863.0,1.0
p_source[936],0.126,0.032,0.065,0.189,0.0,0.0,22017.0,10368.0,1.0
p_source[937],0.112,0.04,0.044,0.193,0.0,0.0,21394.0,11322.0,1.0
p_source[938],0.129,0.048,0.048,0.226,0.0,0.001,19737.0,11351.0,1.0
p_source[939],0.188,0.02,0.148,0.227,0.0,0.0,28049.0,11252.0,1.0
p_source[940],0.22,0.021,0.179,0.26,0.0,0.0,25904.0,11695.0,1.0
p_source[941],0.211,0.017,0.176,0.244,0.0,0.0,27973.0,11722.0,1.0
p_source[942],0.212,0.015,0.183,0.243,0.0,0.0,24974.0,11033.0,1.0
p_source[943],0.213,0.016,0.182,0.244,0.0,0.0,27864.0,11264.0,1.0
p_source[944],0.118,0.029,0.064,0.175,0.0,0.0,25757.0,11395.0,1.0
p_source[945],0.15,0.026,0.1,0.201,0.0,0.0,27662.0,11344.0,1.0
p_source[946],0.191,0.029,0.135,0.248,0.0,0.0,28583.0,12052.0,1.0
p_source[947],0.212,0.028,0.159,0.269,0.0,0.0,27306.0,10792.0,1.0
p_source[948],0.227,0.035,0.161,0.299,0.0,0.0,25448.0,11404.0,1.0
p_source[949],0.041,0.023,0.008,0.086,0.0,0.0,21739.0,13057.0,1.0
p_source[950],0.051,0.027,0.01,0.104,0.0,0.0,23540.0,12788.0,1.0
p_source[951],0.051,0.027,0.011,0.104,0.0,0.0,21047.0,11406.0,1.0
p_source[952],0.052,0.027,0.011,0.105,0.0,0.0,23533.0,12199.0,1.0
p_source[953],0.09,0.038,0.028,0.166,0.0,0.0,23724.0,13234.0,1.0
p_source[954],0.09,0.007,0.076,0.104,0.0,0.0,21213.0,10706.0,1.0
p_source[955],0.112,0.008,0.096,0.129,0.0,0.0,21044.0,11194.0,1.0
p_source[956],0.113,0.014,0.086,0.142,0.0,0.0,28782.0,10931.0,1.0
p_source[957],0.147,0.01,0.128,0.167,0.0,0.0,21356.0,12682.0,1.0
p_source[958],0.158,0.011,0.138,0.179,0.0,0.0,20132.0,11804.0,1.0
p_source[959],0.125,0.059,0.028,0.241,0.0,0.001,19034.0,11795.0,1.0
p_source[960],0.122,0.056,0.03,0.232,0.0,0.001,22500.0,10813.0,1.0
p_source[961],0.161,0.056,0.065,0.275,0.0,0.001,22359.0,11493.0,1.0
p_source[962],0.123,0.011,0.101,0.145,0.0,0.0,28778.0,11027.0,1.0
p_source[963],0.123,0.012,0.099,0.146,0.0,0.0,30331.0,9849.0,1.0
p_source[964],0.127,0.013,0.102,0.152,0.0,0.0,26890.0,11184.0,1.0
